geneID	FC_X	FC_Y
FCGRT	-0.28	0.09
FCRL6	-0.28	-0.87
FRMPD2	-0.28	-2.19
FSD2	-0.28	-0.44
GNAI2	-0.28	0.1
GNPDA2	-0.28	0.26
GPD2	-0.28	0.24
GPR18	-0.28	-0.56
HDHD3	-0.28	-0.22
HNRNPA1	-0.28	-0.38
HNRNPAB	-0.28	-0.01
IAH1	-0.28	-0.27
IFT74	-0.28	0.07
LRRN3	-0.28	0.6
LYPLA2	-0.28	-0.05
LZIC	-0.28	-0.03
MPI	-0.28	-0.06
MPV17	-0.28	-0.2
MRPL40	-0.28	0.06
MRPS15	-0.28	-0.17
MRPS26	-0.28	-0.09
MTCO1P25	-0.28	-0.63
MTMR14	-0.28	-0.01
MUC15	-0.28	-1.13
NAIF1	-0.28	-0.4
NAV2	-0.28	1.16
NDUFS1	-0.28	0.23
NUP85	-0.28	-0.33
OPLAH	-0.28	-0.01
OSER1	-0.28	-0.24
OSGEP	-0.28	-0.14
OSTC	-0.28	-0.25
OTX1	-0.28	-0.55
PA2G4	-0.28	-0.13
PARPBP	-0.28	0.05
PCDHB5	-0.28	0.12
PDE4D	-0.28	-0.13
PILRA	-0.28	-0.68
PIWIL2	-0.28	-0.35
PLAC1	-0.28	-0.26
PLEKHH3	-0.28	-0.48
POLB	-0.28	-0.24
POP5	-0.28	0.04
PPP1CC	-0.28	-0.2
PRAP1	-0.28	-0.26
PRKCE	-0.28	-0.16
PTGFR	-0.28	-0.33
RAP1GDS1	-0.28	-0.18
RBBP4	-0.28	-0.17
RIOK2	-0.28	-0.16
RITA1	-0.28	-0.08
RNA5SP149	-0.28	-0.57
RP11-506B6.7	-0.28	-0.62
RP11-690I21.3	-0.28	0.48
RPL15	-0.28	-0.41
RPL21P3	-0.28	-1.01
RPL7P60	-0.28	0.05
RRAGC	-0.28	-0.12
RRP7BP	-0.28	0.23
RTKN	-0.28	-0.3
RTKN2	-0.28	-0.09
SDHAF1	-0.28	0.43
SEPHS2	-0.28	-0.38
SERBP1	-0.28	-0.26
SH3BGRL	-0.28	-0.07
SHC2	-0.28	-0.3
SHROOM3	-0.28	-0.7
SLK	-0.28	-0.34
SORD	-0.28	-0.15
SSBP1	-0.28	-0.17
STRN	-0.28	-0.58
SUMO2	-0.28	0
SYCE2	-0.28	0.13
SYNPO	-0.28	0.05
THAP1	-0.28	-0.07
THOC1	-0.28	-0.28
TOLLIP	-0.28	0.06
TOMM22	-0.28	-0.25
TPGS1	-0.28	-0.42
TRA2B	-0.28	-0.1
TRAF3IP2	-0.28	-0.51
TRAPPC6A	-0.28	-0.32
TRIM47	-0.28	-0.67
TSPAN16	-0.28	-0.53
TUBD1	-0.28	-0.09
UAP1L1	-0.28	-0.15
URAHP	-0.28	-1.2
VDAC1P8	-0.28	0.5
VPS29	-0.28	-0.11
WDPCP	-0.28	-0.19
XPO4	-0.28	0.01
ZBTB42	-0.28	-0.04
AC010150.1	-0.29	-0.77
ACVR1C	-0.29	-0.43
AGPAT4-IT1	-0.29	-0.17
ANKRD39	-0.29	-0.18
AP3M2	-0.29	-0.04
ASTE1	-0.29	0.08
ATP7B	-0.29	-0.05
BCDIN3D	-0.29	0.04
BOD1L1	-0.29	-0.45
BTLA	-0.29	-0.6
C14orf166	-0.29	-0.24
C1GALT1C1L	-0.29	-0.82
C2orf49	-0.29	-0.11
CDCA8	-0.29	0.5
CDKN2A	-0.29	-0.21
CLCA2	-0.29	-0.46
COMMD8	-0.29	-0.11
COX14	-0.29	-0.21
COX5A	-0.29	-0.12
CPSF3	-0.29	0.05
CYC1	-0.29	0.26
DCT	-0.29	0.71
DEK	-0.29	0.45
DEPDC5	-0.29	0.37
ERP27	-0.29	-0.56
EYS	-0.29	-0.53
FAM19A2	-0.29	-0.24
FCRLB	-0.29	-0.29
FGFBP2	-0.29	-0.59
FKBP1B	-0.29	0.01
FOXP4	-0.29	-0.32
GABARAP	-0.29	-0.06
GPRASP2	-0.29	-0.45
GTF2E2	-0.29	-0.81
GXYLT1P4	-0.29	-1.49
HIST1H2AC	-0.29	0.03
HRH4	-0.29	-0.42
IFFO2	-0.29	0.13
IRF3	-0.29	-0.16
KCNIP2	-0.29	0.11
KIAA0101	-0.29	0.5
LAS1L	-0.29	-0.15
MAFB	-0.29	-0.02
MALSU1	-0.29	0.07
MAP3K2	-0.29	-0.28
MARCH3	-0.29	-0.3
MBLAC2	-0.29	-0.57
METTL10	-0.29	0.06
MFSD5	-0.29	0.26
MRFAP1L1	-0.29	0.02
MRPL17	-0.29	-0.09
MRPS34	-0.29	-0.12
MRPS7	-0.29	-0.07
MTCO1P11	-0.29	-0.88
MTUS2	-0.29	-0.31
MYL6B	-0.29	0.23
NAA20	-0.29	-0.14
NDUFS7	-0.29	-0.14
NEU1	-0.29	-0.06
NFE2L2	-0.29	-0.28
NFIA	-0.29	-0.3
NIT2	-0.29	-0.23
NLRP12	-0.29	-0.59
NRROS	-0.29	-0.69
PCNX1	-0.29	0.13
PDS5B	-0.29	-0.08
PFKL	-0.29	0.21
PHF1	-0.29	-0.7
PM20D2	-0.29	-0.15
POLR2I	-0.29	-0.39
PPIF	-0.29	-0.2
PPP4C	-0.29	0.07
PSMC3	-0.29	0.14
PSMD10P2	-0.29	-0.29
RAB40A	-0.29	-0.29
RAB9B	-0.29	-0.42
RASGRP1	-0.29	-0.47
RCVRN	-0.29	-0.25
ROCK1P1	-0.29	-2.5
RP11-452D2.2	-0.29	-0.47
RP11-6L6.2	-0.29	0
RP9P	-0.29	0.09
RPL10	-0.29	-0.51
RPL10A	-0.29	-0.41
RPL12	-0.29	-0.66
RPL6	-0.29	-0.41
RPL7P32	-0.29	0.62
RRAGB	-0.29	0.63
RRAGD	-0.29	-0.51
SEC11C	-0.29	-0.69
SEC14L1P1	-0.29	-0.32
SEPT1	-0.29	-0.42
SH2D6	-0.29	-0.16
SH3GL1	-0.29	-0.12
SLC35A1	-0.29	-0.23
SLC41A3	-0.29	-0.22
SMN2	-0.29	-0.19
SNRPB2	-0.29	-0.22
SPAG6	-0.29	-0.39
SPATA2L	-0.29	0.12
SPATA9	-0.29	0.44
SPCS1	-0.29	-0.27
SRP14	-0.29	-0.1
STK16	-0.29	-0.29
SUMO3	-0.29	-0.15
TCEA3	-0.29	-0.17
TDRKH	-0.29	0.03
TECPR1	-0.29	0.41
THYN1	-0.29	0.03
TTLL6	-0.29	-0.2
TUBA3D	-0.29	0.56
UTP14A	-0.29	-0.27
VSTM2A	-0.29	0
WHRN	-0.29	-1.93
ZNF532	-0.29	0.14
ZNF720	-0.29	-0.23
ABCB6	-0.3	-0.35
ADTRP	-0.3	0.05
AGTRAP	-0.3	-0.08
ANO7	-0.3	0.33
AP5B1	-0.3	-0.28
APITD1	-0.3	-0.09
ARF3	-0.3	0.07
ARHGAP28	-0.3	-0.48
ASIC3	-0.3	0.2
ATP5C1	-0.3	-0.09
ATP6AP1	-0.3	-0.14
BLM	-0.3	0.07
BPIFB1	-0.3	-0.57
C9orf142	-0.3	-0.18
CCDC77	-0.3	0.3
CDK2AP1	-0.3	-0.33
CEACAM21	-0.3	-0.49
CLDN23	-0.3	-0.5
CNTN3	-0.3	-0.31
COQ6	-0.3	0.11
CPNE3	-0.3	-0.13
CSRP3	-0.3	0.43
CTD-2140B24.4	-0.3	0
DSN1	-0.3	0.15
DTYMK	-0.3	0.24
DUSP1	-0.3	0.36
ECHS1	-0.3	-0.04
FAM184A	-0.3	-0.26
GABRB3	-0.3	-0.53
GHDC	-0.3	-0.49
GNG10	-0.3	-0.1
GNG5	-0.3	-0.18
HERC2P3	-0.3	-0.47
HNRNPU	-0.3	-0.31
HSD17B11	-0.3	-0.33
HTRA2	-0.3	-0.19
KCNV2	-0.3	-0.25
LRP5	-0.3	-0.53
LRRC24	-0.3	0
LRRC29	-0.3	-0.29
LSM4	-0.3	0
LTK	-0.3	-0.78
MAK	-0.3	-0.67
MCF2	-0.3	0
MFSD14B	-0.3	-0.17
MRPL1	-0.3	0.05
MRPL2	-0.3	-0.02
MRPL32	-0.3	-0.14
MRPS16	-0.3	-0.23
MSI2	-0.3	-0.32
MTCO2P12	-0.3	0.53
MUTYH	-0.3	0.19
MX2	-0.3	0.27
NDUFA5	-0.3	-0.16
NEDD8-MDP1	-0.3	0.01
NPM1	-0.3	-0.42
NPM1P26	-0.3	-0.21
NR2C2AP	-0.3	-0.13
NSUN3	-0.3	0.25
NUPR2	-0.3	-0.86
PABPC5	-0.3	0.18
PCF11	-0.3	-0.32
PIGH	-0.3	-0.21
PLPP4	-0.3	0.91
POLR2K	-0.3	-0.18
PPFIBP2	-0.3	0.46
PPHLN1	-0.3	-0.07
PRAME	-0.3	-0.03
PSG4	-0.3	-0.55
PTMAP8	-0.3	0.02
PTS	-0.3	-0.12
RABEP1	-0.3	0.18
RAD51B	-0.3	-0.26
RBM8A	-0.3	-0.15
RDH12	-0.3	0.02
RP1-199J3.5	-0.3	-0.36
RP11-178C3.1	-0.3	0.17
RP11-274B21.5	-0.3	0
RP11-430C7.2	-0.3	-0.29
RP11-90O23.1	-0.3	-0.58
RPA2	-0.3	0.09
RPL21P122	-0.3	-0.05
RPL7P26	-0.3	0.16
RPS19BP1	-0.3	0.02
RPS2	-0.3	-0.55
RPS3	-0.3	-0.5
RRAS	-0.3	0.14
RSC1A1	-0.3	-0.35
SCCPDH	-0.3	0.02
SF3B5	-0.3	-0.14
SKA2	-0.3	0.05
SLC22A10	-0.3	-0.22
SLC25A26	-0.3	0
SLC40A1	-0.3	0
SLF1	-0.3	-0.03
SOHLH2	-0.3	-0.27
SPRYD7	-0.3	-0.12
ST3GAL6	-0.3	-0.51
STOML1	-0.3	-0.24
SUB1	-0.3	-0.15
SWI5	-0.3	0.08
SYNC	-0.3	0.01
SYNJ1	-0.3	-0.79
TIE1	-0.3	-0.52
TIMMDC1	-0.3	-0.04
TMEM14B	-0.3	-0.04
TNR	-0.3	-1.65
TP73-AS1	-0.3	-0.92
TRIM2	-0.3	-0.5
TRMT61A	-0.3	0.08
TSPAN15	-0.3	0.04
TTC32	-0.3	-0.18
TTLL3	-0.3	-0.13
UBE2K	-0.3	-0.12
VAT1	-0.3	-0.08
VPS13A	-0.3	0
VTI1B	-0.3	-0.15
WASH2P	-0.3	0.01
WBSCR22	-0.3	-0.01
WRAP73	-0.3	-0.18
ZBTB47	-0.3	-0.75
ZNF133	-0.3	0.26
ZNF189	-0.3	-0.16
ZNF19	-0.3	-0.46
ZNHIT1	-0.3	0.02
AC073551.1	-0.31	0.42
ACAT1	-0.31	-0.18
ACPP	-0.31	-0.19
ADAM10	-0.31	0.04
AK2	-0.31	-0.21
ARF5	-0.31	0.05
ARHGEF16	-0.31	0.08
ATP6V0B	-0.31	-0.09
BIK	-0.31	-0.89
BTN2A1	-0.31	0.21
C1S	-0.31	1.5
C2orf42	-0.31	0.25
C8orf88	-0.31	-0.16
CAPN7	-0.31	-0.03
CCDC175	-0.31	-0.14
CCDC30	-0.31	-0.01
CCDC74B	-0.31	-0.35
CFAP53	-0.31	-0.33
CH17-118O6.3	-0.31	0
CKLF	-0.31	-0.26
COQ8B	-0.31	0
CREG2	-0.31	-0.03
CYP4Z1	-0.31	-0.37
DDX60L	-0.31	-0.22
DGCR6L	-0.31	0.03
DMAP1	-0.31	-0.13
DPY30	-0.31	-0.02
EPN2	-0.31	-0.3
ESD	-0.31	-0.24
EXOSC3	-0.31	0.21
FAM13C	-0.31	-0.09
FAM192A	-0.31	-0.13
FBXW12	-0.31	-0.27
FNTA	-0.31	-0.27
FOXRED1	-0.31	0.28
GAGE12F	-0.31	0
GAGE12G	-0.31	0
GNA13	-0.31	-0.22
GPR34	-0.31	0
GRIN2C	-0.31	0.26
GSTA1	-0.31	0.31
GSTZ1	-0.31	-0.19
GTF2H3	-0.31	-0.05
HDDC2	-0.31	-0.35
HLA-DMB	-0.31	-0.06
HMG20B	-0.31	0.39
HMOX2	-0.31	-0.1
HNRNPA1P48	-0.31	0.01
HNRNPD	-0.31	0.05
ISCA1	-0.31	-0.08
ITM2C	-0.31	0.46
JUND	-0.31	-0.64
LEPROTL1	-0.31	0.39
LRCH2	-0.31	-0.29
LRCOL1	-0.31	-0.68
MCM6	-0.31	0.42
MMP20	-0.31	-0.12
MRFAP1	-0.31	0.01
MRPL46	-0.31	-0.06
MRPS6	-0.31	-0.38
MTCH2	-0.31	0.09
NPAT	-0.31	-0.26
NTN1	-0.31	-0.19
OBSL1	-0.31	0.24
OR8S1	-0.31	-0.18
PAFAH1B1	-0.31	0.09
PEX11A	-0.31	-0.33
PINLYP	-0.31	-0.63
PMS2P5	-0.31	-0.49
POLA2	-0.31	0.1
PPIAP29	-0.31	0.01
PPP2R5C	-0.31	-0.31
PTPRO	-0.31	0.15
RAP2B	-0.31	-0.32
RASSF7	-0.31	0.18
RBM18	-0.31	-0.12
RBM34	-0.31	0.06
RBP7	-0.31	-0.6
RGS19	-0.31	-0.38
RHBDL3	-0.31	-0.66
RP11-274B21.1	-0.31	-0.35
RP11-346C16.4	-0.31	0.35
RP11-381E24.1	-0.31	-0.27
RP11-587D21.1	-0.31	-0.26
RPL23AP88	-0.31	0
RPP30	-0.31	-0.06
RPS20P22	-0.31	-1.23
RPS23	-0.31	-0.51
RSPH1	-0.31	-0.78
SARNP	-0.31	-0.19
SCAND1	-0.31	-0.12
SCARB1	-0.31	-0.33
SLC2A5	-0.31	-0.53
SLC39A4	-0.31	-0.51
SLC6A8	-0.31	0.16
SPATA17	-0.31	-0.5
SPHKAP	-0.31	-0.39
SPRTN	-0.31	-0.28
SSNA1	-0.31	-0.35
TCEB1	-0.31	-0.07
TERT	-0.31	-0.28
THSD4	-0.31	-0.72
TMCO1	-0.31	-0.14
TRMT6	-0.31	-0.14
TTC30A	-0.31	0.3
TTLL10	-0.31	-1.06
TXNDC11	-0.31	-0.12
UQCC2	-0.31	-0.12
USP12	-0.31	-0.43
ZFP69B	-0.31	0.1
ZNF180	-0.31	0.09
ZNF37A	-0.31	-0.3
ZNHIT3	-0.31	-0.37
AC004893.10	-0.32	-0.91
AC005086.3	-0.32	-0.11
AC012358.4	-0.32	-0.22
ACSS1	-0.32	-0.6
ADCK2	-0.32	-0.1
ATP6V1H	-0.32	0.09
AURKA	-0.32	0.57
C15orf61	-0.32	-0.56
C7orf55-LUC7L2	-0.32	-0.22
CACNA1H	-0.32	-1.59
CDC26	-0.32	-0.28
CDCA5	-0.32	0.25
CDHR4	-0.32	-0.96
CEP164	-0.32	-0.09
CETN2	-0.32	-0.11
CNTNAP1	-0.32	0.28
CTA-246H3.11	-0.32	-0.19
DBX2	-0.32	0
DDX18P1	-0.32	-0.48
DESI2	-0.32	0.12
DIO1	-0.32	-0.58
DR1	-0.32	0.01
ECI2	-0.32	-0.02
EEF1E1	-0.32	-0.4
EFCAB10	-0.32	-0.43
ELSPBP1	-0.32	0
EPX	-0.32	-0.81
FFAR1	-0.32	-0.98
GAPDHP42	-0.32	-0.66
GDAP1L1	-0.32	0.49
GLRX5	-0.32	-0.27
GRTP1	-0.32	-0.69
GTF3C6	-0.32	-0.1
HAUS7	-0.32	0.06
HMGB3	-0.32	0.4
HNRNPC	-0.32	-0.2
HNRNPF	-0.32	-0.13
HNRNPH3	-0.32	-0.07
HOXC13	-0.32	0.08
IFNA10	-0.32	-0.26
ING2	-0.32	0.17
IPO5	-0.32	-0.35
ITGA9	-0.32	-0.26
KIAA0895L	-0.32	0.87
KRTAP9-6	-0.32	-0.4
LINC00869	-0.32	-0.19
LPCAT1	-0.32	0.09
LRPPRC	-0.32	-0.29
LRRC37A3	-0.32	-0.02
LSM2	-0.32	-0.2
MAATS1	-0.32	-1.44
MAPT	-0.32	0.06
MAZ	-0.32	0.04
MITF	-0.32	0.12
MRPL52	-0.32	-0.32
MSRA	-0.32	-0.78
MT-ATP8	-0.32	-0.45
NDUFA12	-0.32	-0.01
NDUFAF4	-0.32	-0.28
NOP56	-0.32	-0.14
NOS2P3	-0.32	-0.29
OPN3	-0.32	-0.59
ORMDL2	-0.32	-0.12
PARK7	-0.32	-0.02
PDCL3	-0.32	-0.17
PGM1	-0.32	-0.17
PHF5A	-0.32	-0.07
PHKA2	-0.32	-0.23
PPP2R5A	-0.32	-0.15
PROB1	-0.32	-0.74
RAB21	-0.32	0
RACGAP1	-0.32	0.42
RBBP8NL	-0.32	0
RGS5	-0.32	-0.4
RP1-37M3.8	-0.32	-0.61
RP11-455P21.3	-0.32	-0.31
RP11-484D2.3	-0.32	-0.17
RP11-500M8.7	-0.32	0.34
RP11-731D1.1	-0.32	0
RP11-80H18.3	-0.32	-0.14
RP3-472M2.2	-0.32	-0.63
RPL14	-0.32	-0.54
RPL36AL	-0.32	-0.27
RPL39P36	-0.32	-0.01
RPS6KA1	-0.32	-0.2
SCLT1	-0.32	0.45
SIRPA	-0.32	-0.35
SLC13A3	-0.32	-0.71
SLC25A30	-0.32	-0.34
SNX8	-0.32	0.01
SOD1	-0.32	-0.09
TIGD3	-0.32	-0.37
TMC8	-0.32	-1.37
TMEM200C	-0.32	-0.77
TMEM74	-0.32	-0.01
TNFRSF21	-0.32	0.32
TRAPPC8	-0.32	-0.26
TRIAP1	-0.32	-0.17
TRMT11	-0.32	-0.37
TSTD1	-0.32	-0.21
TTC8	-0.32	-0.42
TTLL4	-0.32	-0.27
TYW1B	-0.32	-0.49
USP31	-0.32	-0.61
UTP3	-0.32	-0.3
VEGFB	-0.32	-0.25
WDR61	-0.32	-0.12
WDR83OS	-0.32	-0.25
ZDHHC12	-0.32	0.29
AC008065.1	-0.33	-0.3
AC010886.2	-0.33	-0.02
ATAD5	-0.33	0.11
ATP5D	-0.33	-0.29
ATP5F1	-0.33	-0.14
BBOX1	-0.33	-0.91
BCRP2	-0.33	-1.94
C8orf58	-0.33	0.23
CACFD1	-0.33	0.14
CAD	-0.33	-0.57
CBFA2T2	-0.33	-0.38
CCDC136	-0.33	-0.58
CCDC88A	-0.33	0.38
CD207	-0.33	-0.73
CLEC4C	-0.33	0.05
CNTN1	-0.33	-0.49
COX16	-0.33	0.02
CPQ	-0.33	0.01
CTDSPL	-0.33	-0.73
DDX59	-0.33	-0.45
EDN3	-0.33	-0.56
EMC2	-0.33	-0.26
ERH	-0.33	-0.23
EXOSC5	-0.33	-0.56
FAF1	-0.33	-0.04
FAM171A2	-0.33	-0.76
FAM60DP	-0.33	-0.71
FAM83D	-0.33	0.87
GK	-0.33	-0.47
GLO1	-0.33	-0.02
GPR137C	-0.33	-0.98
INPP5J	-0.33	-0.2
ITIH5	-0.33	-0.8
KCNA7	-0.33	-0.62
KDM1A	-0.33	-1.32
LAMA4	-0.33	-0.43
LAMTOR2	-0.33	-0.27
LEF1	-0.33	-0.48
LIAS	-0.33	-0.34
LINC00961	-0.33	-0.76
LMLN	-0.33	0.46
MAGEA3	-0.33	0.84
MPC2	-0.33	0
MRPL11	-0.33	-0.29
MSS51	-0.33	-0.97
MYRFL	-0.33	0
NDUFB4	-0.33	-0.09
NEDD4L	-0.33	-0.47
NEDD8	-0.33	-0.07
NHP2	-0.33	-0.28
NME1	-0.33	-0.32
NUFIP1	-0.33	-0.04
POMP	-0.33	0.09
PPP1R26	-0.33	-0.16
PRKAG2	-0.33	0.35
PTGR1	-0.33	0.22
RAN	-0.33	-0.1
RARRES2	-0.33	0.17
RGS2	-0.33	0.24
RP11-165E7.1	-0.33	-0.2
RP11-270M14.1	-0.33	-0.94
RP11-463D19.2	-0.33	-0.85
RP11-526D8.7	-0.33	-0.2
RP11-643G16.4	-0.33	-0.17
RP11-820K3.2	-0.33	-0.29
RPL23AP2	-0.33	-0.37
RPS27P29	-0.33	-0.58
SLC7A8	-0.33	0.08
SNAP29	-0.33	-0.33
SRRD	-0.33	-0.47
STRA6	-0.33	-0.45
SUCLA2	-0.33	-1.06
TBC1D15	-0.33	-0.16
TICAM2	-0.33	-0.66
TMEM176B	-0.33	-0.67
TMEM2	-0.33	0.04
TPD52L1	-0.33	-0.69
TRMT112	-0.33	-0.26
TRPC7	-0.33	-0.34
TXNDC16	-0.33	-0.02
UTY	-0.33	-0.07
VPS37D	-0.33	-0.2
WDR12	-0.33	-0.14
WDR18	-0.33	0.01
XRCC1	-0.33	-0.13
ZNF365	-0.33	0.42
ZNF529	-0.33	-0.76
ZNF727	-0.33	0.41
AC109631.1	-0.34	-0.27
ACY1	-0.34	-0.27
AL021546.6	-0.34	0.42
AMACR	-0.34	-0.32
AP000350.10	-0.34	0.55
ARL3	-0.34	-0.1
ARSD	-0.34	-0.66
ATP2B3	-0.34	-0.32
BEST4	-0.34	-0.31
BID	-0.34	-0.34
BIN3	-0.34	-0.15
C20orf203	-0.34	0.57
C2orf70	-0.34	-1.15
C2orf76	-0.34	-0.12
CCNG2	-0.34	-0.23
CDC25C	-0.34	0.69
CELA2A	-0.34	-0.35
CELF2	-0.34	-0.16
CENPC	-0.34	-0.24
CEP128	-0.34	0.58
CINP	-0.34	-0.26
CNGB1	-0.34	-0.99
CNKSR1	-0.34	-0.58
CNTNAP3P2	-0.34	0.34
COMMD7	-0.34	0.12
CRISPLD1	-0.34	0.02
CROCCP2	-0.34	-1.14
CST3	-0.34	-0.22
CTD-2010I16.1	-0.34	-0.72
CYB5A	-0.34	-0.04
CYP4B1	-0.34	-0.09
DCUN1D3	-0.34	0.26
DNAJC8	-0.34	-0.16
DUS1L	-0.34	-0.3
DUSP4	-0.34	-0.77
ECHDC1	-0.34	-0.15
EHD3	-0.34	0.32
EIF4E2	-0.34	-0.1
FADS3	-0.34	-0.46
FAM134B	-0.34	0.29
FAM20C	-0.34	-0.69
FDX1	-0.34	0.2
FMO3	-0.34	-0.73
GABRA2	-0.34	-0.82
GALR1	-0.34	-0.29
GPN2	-0.34	0.16
HCAR1	-0.34	-0.56
HECA	-0.34	-0.51
HERC2	-0.34	-0.15
HOXC4	-0.34	-0.16
HS1BP3	-0.34	-0.31
HSBP1L1	-0.34	0.05
IFI35	-0.34	0.17
KATNAL1	-0.34	0.13
LA16c-380H5.1	-0.34	-0.31
LDHA	-0.34	0.09
LGI3	-0.34	0.34
LINC00998	-0.34	-0.21
LMNB1	-0.34	0.45
LSM10	-0.34	-0.18
MCCC1	-0.34	-0.28
METRN	-0.34	-0.05
MRPL22	-0.34	-0.17
MRPL36	-0.34	0.01
MT-ATP6	-0.34	-0.32
NDUFAB1	-0.34	-0.11
NPRL2	-0.34	-0.2
OPCML	-0.34	-0.58
PAIP2	-0.34	-0.24
PHTF2	-0.34	0.1
PHYHIP	-0.34	-1.26
PIK3AP1	-0.34	-0.18
PLD5	-0.34	-1.26
PNKD	-0.34	-0.02
PNRC2	-0.34	-0.1
PPP1R27	-0.34	0.06
PRG4	-0.34	0.06
PRRT4	-0.34	-0.4
RAB4A	-0.34	-0.35
RFC5	-0.34	-0.08
RNF25	-0.34	-0.14
RP11-379B18.1	-0.34	-0.27
RP11-440D17.5	-0.34	-0.2
RP11-484L7.1	-0.34	-0.68
RP11-583F2.1	-0.34	-0.12
RPL13A	-0.34	-0.51
RPL17P50	-0.34	-0.88
RPL34P27	-0.34	0.49
RPS2P55	-0.34	0
SDC3	-0.34	-0.41
SDHB	-0.34	-0.08
SIX1	-0.34	-0.69
SKP1	-0.34	-0.08
SLC10A5	-0.34	-0.16
SLC25A53	-0.34	-0.77
SLC2A8	-0.34	-0.81
SLC9C1	-0.34	0.48
SLX1A	-0.34	-0.19
SNCA	-0.34	-0.3
SNX3	-0.34	-0.14
SPATA31C1	-0.34	-1.44
STRC	-0.34	-0.66
SUPT4H1	-0.34	-0.44
SURF6	-0.34	-0.16
SWSAP1	-0.34	-0.34
TBCD	-0.34	-0.2
TBX15	-0.34	-1.05
TMEM5	-0.34	0.08
TOPORS-AS1	-0.34	-0.42
TPRKB	-0.34	-0.17
TRIM23	-0.34	-0.17
TRIM37	-0.34	0.02
TSPAN11	-0.34	-0.72
TUBA4A	-0.34	0.08
TUBB4B	-0.34	0.45
UQCRFS1	-0.34	-0.12
WDFY1	-0.34	0.06
WDR3	-0.34	-0.37
ZCCHC17	-0.34	-0.09
ZGLP1	-0.34	-1.09
ZNF208	-0.34	-1.03
ZNF835	-0.34	-0.77
AC004824.1	-0.35	0.52
ACSF3	-0.35	-0.07
ADAM23	-0.35	-0.19
ADIPOR1	-0.35	-0.03
AGAP3	-0.35	-0.39
AK4	-0.35	-0.47
ALG8	-0.35	-0.17
APOPT1	-0.35	-0.3
ARPC3	-0.35	-0.16
C11orf96	-0.35	-1.43
C19orf73	-0.35	-0.71
C1orf194	-0.35	-0.17
CACNB4	-0.35	0.47
CACYBPP2	-0.35	-0.27
CD80	-0.35	-0.1
CDC40	-0.35	0.17
CEP76	-0.35	-0.03
CHTF8	-0.35	0.1
CNTNAP4	-0.35	-0.95
CTB-75G16.1	-0.35	-0.18
CTD-2370N5.3	-0.35	0.15
CYCS	-0.35	0.1
DNAJB14	-0.35	0.17
DNM1P34	-0.35	-0.77
DTNB	-0.35	-0.23
DUSP15	-0.35	-0.31
EDNRB	-0.35	0.2
EVA1A	-0.35	-0.07
EXOSC1	-0.35	-0.21
FAM188A	-0.35	-0.21
FAM78A	-0.35	-0.99
FBXO40	-0.35	-0.72
GAPDH	-0.35	-0.12
GRAP2	-0.35	-1.07
GRIN2B	-0.35	-1.6
GTF2IP13	-0.35	0.48
GTPBP10	-0.35	-0.07
GYPC	-0.35	-0.26
HIST2H3DP1	-0.35	0
HNRNPA3	-0.35	-0.4
HOMER1	-0.35	-0.13
IARS2	-0.35	0.02
KBTBD12	-0.35	-1.2
KLHL13	-0.35	0
LDAH	-0.35	-0.02
LHX6	-0.35	-0.62
LILRB3	-0.35	-0.93
LRRC8D	-0.35	-0.32
MAST1	-0.35	-1.22
MCOLN1	-0.35	-0.11
MRPL27	-0.35	-0.24
MRPS31P2	-0.35	-0.37
MRPS33	-0.35	-0.23
MT1E	-0.35	-0.32
MTX2	-0.35	-0.19
MYO1E	-0.35	-0.37
NEFH	-0.35	-0.33
NOC3L	-0.35	-0.26
NSMCE3	-0.35	0.23
NT5DC1	-0.35	-0.09
NUDT2	-0.35	-0.35
ODC1	-0.35	-0.49
OR4F13P	-0.35	-0.55
OSTN	-0.35	-0.85
PARVG	-0.35	-0.27
PELI3	-0.35	0.26
PEX13	-0.35	0.08
PFDN2	-0.35	-0.24
PHKG1	-0.35	-1.3
PIP5K1C	-0.35	0.06
PLA2G7	-0.35	0.55
PLEKHF2	-0.35	0.37
PLEKHG6	-0.35	-0.69
PLIN1	-0.35	-0.23
PNN	-0.35	-0.24
PPM1J	-0.35	-0.42
PPP1R7	-0.35	-0.02
PRIM2	-0.35	-1.13
PRLR	-0.35	-0.02
PRPSAP2	-0.35	-0.1
PRSS36	-0.35	-0.52
RNF212	-0.35	-0.84
RP1-128O3.5	-0.35	0.1
RP11-113C12.4	-0.35	-0.32
RP11-166B2.1	-0.35	-0.22
RP11-341N2.5	-0.35	0.13
RP11-395P16.1	-0.35	-1.05
RP11-458F8.1	-0.35	-0.23
RPL7P33	-0.35	0.27
S100B	-0.35	-0.69
SDR39U1	-0.35	-0.3
SEL1L3	-0.35	-0.86
SHE	-0.35	-0.69
SLC51A	-0.35	0.02
SMARCE1P2	-0.35	-0.67
SNRPC	-0.35	-0.25
SNX5	-0.35	-0.18
SPATA2	-0.35	-0.14
SPTLC2	-0.35	0.19
SRRM3	-0.35	-0.14
TCTEX1D4	-0.35	0.11
TMSB4XP1	-0.35	0.37
TNFRSF9	-0.35	-0.87
TNNI3K	-0.35	0.47
TONSL	-0.35	0.05
TPH2	-0.35	-0.55
TRIM61	-0.35	-0.69
TRIP13	-0.35	0.03
UBB	-0.35	-0.15
ULBP1	-0.35	0.19
XRCC2	-0.35	-0.04
