geneID	FC_X	FC_Y
PLBD2	-0.32	-0.48
PLOD1	-0.32	-0.15
PPP1CC	-0.32	-0.13
PSMD2	-0.32	-0.12
RAB23	-0.32	0.05
RFESD	-0.32	0.02
RGS1	-0.32	0.36
RLF	-0.32	0.15
RNF138	-0.32	0.11
RP11-15J10.8	-0.32	-0.97
RP11-358L22.2	-0.32	0.29
RP11-496I2.5	-0.32	0.75
RP11-79P5.10	-0.32	0.37
RP5-966M1.7	-0.32	-0.18
RPL23AP57	-0.32	0
RPL7AP11	-0.32	-0.12
RPRD1A	-0.32	0.1
RPS6KA4	-0.32	-0.24
SAMD4A	-0.32	-0.39
SEC14L2	-0.32	0.43
SHROOM2	-0.32	-0.07
SLC2A4RG	-0.32	0.39
SV2A	-0.32	-0.56
TAF4	-0.32	-0.52
TBCAP2	-0.32	0
TMEM108	-0.32	0.06
TMEM167A	-0.32	-0.01
TMEM255A	-0.32	0.12
TMEM45B	-0.32	-0.02
TOX4P1	-0.32	-0.37
TRIM51	-0.32	0.53
TRIM6-TRIM34	-0.32	0
TSPY26P	-0.32	-0.02
TTTY15	-0.32	-0.17
UBXN7	-0.32	-0.7
URB2	-0.32	-0.07
VWF	-0.32	-0.37
WDR48	-0.32	-0.19
WFDC12	-0.32	0
ZNF146	-0.32	-0.05
ZNF274	-0.32	-0.18
ZNF646	-0.32	-1.25
ZNF689	-0.32	0.71
ZNF738	-0.32	-0.33
ACKR2	-0.33	0
AFF1	-0.33	-0.51
AGBL5	-0.33	-0.29
ANKRD45	-0.33	-1.34
AP4E1	-0.33	-0.51
APBA3	-0.33	-0.27
ARHGAP10	-0.33	-0.44
ARHGEF10L	-0.33	0.49
ARHGEF9	-0.33	0.1
ARID2	-0.33	-0.36
ARMC8	-0.33	0.05
ATP5D	-0.33	-0.09
ATP5G1	-0.33	0.03
BCL2L12	-0.33	0.05
BRCA1	-0.33	0.04
C18orf21	-0.33	0.14
CAPNS1	-0.33	0.02
CCDC18	-0.33	0.41
CDC42SE1	-0.33	-0.23
CDKN2B	-0.33	-0.02
CHIC1	-0.33	-0.09
CHRNA1	-0.33	-0.32
CHST1	-0.33	-0.59
CKAP5	-0.33	0.24
CLEC2B	-0.33	0.33
CPSF2	-0.33	0.25
CSRP1	-0.33	-0.13
CTD-2132N18.3	-0.33	0.52
DBNDD1	-0.33	0.09
DCAF7	-0.33	0.21
DCLK1	-0.33	-0.2
DDB2	-0.33	-0.31
DESI2	-0.33	-0.15
DGCR6	-0.33	0.01
DNPEP	-0.33	0
ELAC1	-0.33	-0.17
ELOVL6	-0.33	-0.56
ENHO	-0.33	0.11
ETFB	-0.33	-0.31
ETNK1	-0.33	-0.18
EXO5	-0.33	0.21
FUS	-0.33	-0.04
GAPDHP1	-0.33	0.44
GNG4	-0.33	0.07
GP2	-0.33	-0.76
GPC1	-0.33	-0.42
GTF2H2B	-0.33	0
GYS1	-0.33	-0.14
HDHD3	-0.33	-0.31
HNRNPF	-0.33	-0.16
HS2ST1	-0.33	0.25
KIAA1644	-0.33	0.04
KLHL28	-0.33	0.16
KLK7	-0.33	-1.14
LBP	-0.33	-0.47
LEP	-0.33	-0.23
LRCH3	-0.33	-0.43
LRP8	-0.33	-0.11
LRTM1	-0.33	-0.1
LYPD1	-0.33	-1.43
LYZ	-0.33	0.07
MEMO1P1	-0.33	-0.57
MGRN1	-0.33	-0.53
MRPL23	-0.33	0.07
MTCO3P11	-0.33	-0.15
NAT1	-0.33	0.22
NEDD8-MDP1	-0.33	-0.24
NR1I3	-0.33	0.7
P2RX7	-0.33	-0.57
PARP1	-0.33	-0.3
PAX3	-0.33	-0.25
PDAP1	-0.33	-0.06
PKD1L2	-0.33	-0.24
PKMP5	-0.33	0
PLEKHG6	-0.33	0
PPARG	-0.33	-0.11
PRCC	-0.33	-0.2
PROZ	-0.33	-0.63
PRTG	-0.33	0.26
PSG11	-0.33	0.19
PTCD1	-0.33	-0.41
RAD1	-0.33	-0.11
RAPGEF6	-0.33	-0.59
RELT	-0.33	-0.23
RHBDL1	-0.33	-0.05
RNF165	-0.33	0.16
RNF5	-0.33	0.06
RP11-152C15.1	-0.33	0
RP11-234A1.1	-0.33	-0.69
RP11-294O2.1	-0.33	-0.49
RP11-327P2.7	-0.33	-0.03
RP11-458F8.1	-0.33	-0.26
RP11-479O9.4	-0.33	0.28
RP11-490H24.5	-0.33	-0.52
RP11-757C15.4	-0.33	-0.25
RP11-758N13.3	-0.33	0.01
RPL21P119	-0.33	0.19
RRP8	-0.33	-0.28
SCEL	-0.33	-0.43
SERPINB2	-0.33	-0.92
SERPINF2	-0.33	-1.14
SLC37A1	-0.33	0.25
SNRNP35	-0.33	-0.44
SPARC	-0.33	-0.23
SUV39H2	-0.33	-0.29
SYNRG	-0.33	-0.48
TCEB1P33	-0.33	0.28
TENM4	-0.33	0.7
TISP43	-0.33	0.46
TOR1B	-0.33	0.29
TREX2	-0.33	-0.31
TRNT1	-0.33	-0.06
TTC26	-0.33	-0.05
U47924.6	-0.33	-0.1
UBA1	-0.33	-0.2
ZACN	-0.33	-1.34
ZKSCAN2	-0.33	-0.48
ZNF486	-0.33	-0.89
ZNF567	-0.33	0.49
ACTN4	-0.34	-0.33
ACVR2A	-0.34	-0.48
AGPAT2	-0.34	-0.2
ANKRD36C	-0.34	-0.13
ANXA3	-0.34	0.76
APBB1	-0.34	-0.29
APOC1P1	-0.34	-0.18
ARID1A	-0.34	-0.44
ARPC1A	-0.34	-0.13
ATP2B1	-0.34	0.04
BCL10	-0.34	0
BCLAF1	-0.34	-0.17
BIRC7	-0.34	-0.15
BMI1	-0.34	-0.1
BOLL	-0.34	-0.68
BTG3	-0.34	-0.04
BUB3	-0.34	-0.21
C1QTNF3	-0.34	-1.05
C4orf26	-0.34	0.16
C5AR1	-0.34	0.25
C9orf64	-0.34	0.38
CAPZB	-0.34	-0.22
CCDC184	-0.34	-0.96
CCDC58	-0.34	-0.47
CCDC78	-0.34	-0.47
CCNJ	-0.34	0.05
CDHR4	-0.34	-0.37
CEP295	-0.34	-0.32
CFAP97	-0.34	-0.25
CRIP2	-0.34	-0.33
CTD-2583A14.11	-0.34	-0.21
CYP2R1	-0.34	-0.36
DNAJC9	-0.34	0.18
DPY19L2P2	-0.34	-0.39
DUOX2	-0.34	0.4
EGFL7	-0.34	0.14
ELF3	-0.34	0.51
FAM169B	-0.34	-1.71
FAM218BP	-0.34	-0.17
GADD45B	-0.34	-0.17
GBP6	-0.34	0.07
GJA3	-0.34	-0.36
GNG2	-0.34	-0.47
GSTM4	-0.34	-0.14
HNRNPA3	-0.34	0.18
HPGD	-0.34	0.28
INTS5	-0.34	-0.12
ITGB7	-0.34	-0.2
KCNMB3	-0.34	-0.7
KIAA0196	-0.34	-0.03
KIFC3	-0.34	-0.29
KLHDC10	-0.34	-0.63
KLHDC3	-0.34	-0.27
KLHL3	-0.34	-0.57
LHFP	-0.34	-0.5
LRRC34	-0.34	0.21
LZTR1	-0.34	-0.55
MAF	-0.34	-0.19
MARVELD1	-0.34	-0.31
METAP1	-0.34	-0.05
MIS12	-0.34	0.35
MRM1	-0.34	-0.44
MYO9B	-0.34	-0.31
NCAPD3	-0.34	-0.5
NUBP1	-0.34	-0.02
NUDCD3	-0.34	-0.33
OR4D1	-0.34	0.46
OTUD4	-0.34	-0.24
P2RY8	-0.34	0.67
PARP9	-0.34	0.91
PCDHGC3	-0.34	-0.62
PEX12	-0.34	-0.07
PPM1A	-0.34	-0.1
PRRG1	-0.34	-0.41
PSMA2	-0.34	0.15
PSPC1	-0.34	-0.03
PSTPIP2	-0.34	-0.23
RABL6	-0.34	-0.02
RARA	-0.34	-0.01
RMDN1	-0.34	-0.11
RP11-235E17.5	-0.34	-0.17
RP11-2J18.1	-0.34	-0.57
RP11-365F18.3	-0.34	0.67
RP11-474G23.1	-0.34	-0.28
SAE1	-0.34	-0.06
SMARCA1	-0.34	-0.03
SNRPG	-0.34	-0.01
SOX4	-0.34	-0.63
SURF2	-0.34	-0.07
TAF1C	-0.34	-0.43
TAGAP	-0.34	0.41
TANC1	-0.34	-0.33
TBXA2R	-0.34	-1.13
TERB1	-0.34	-0.41
TLE1P1	-0.34	0.01
TM9SF1	-0.34	-0.22
TMEM163	-0.34	-0.06
TMEM51	-0.34	0.22
TNFRSF13C	-0.34	-0.86
TRIM52	-0.34	-0.4
UBE2I	-0.34	0
VTN	-0.34	-0.64
VWA9	-0.34	-0.29
WBSCR28	-0.34	0
ZNF35	-0.34	-0.1
ZNF430	-0.34	-0.54
ZRANB1	-0.34	0.32
ABCB7	-0.35	-0.11
ACSM2A	-0.35	0.75
AFAP1L1	-0.35	-0.17
ALOX5AP	-0.35	0
APBB3	-0.35	-0.24
ARL5A	-0.35	-0.09
BCRP3	-0.35	-0.58
BTBD3	-0.35	-0.15
C19orf43	-0.35	0.53
C1orf116	-0.35	0
C3orf52	-0.35	-0.54
C4orf45	-0.35	-0.02
C9orf131	-0.35	-2.06
CAPG	-0.35	0.4
CH17-118O6.3	-0.35	-0.29
CNIH4	-0.35	0.04
COPS9	-0.35	-0.12
COQ10A	-0.35	-0.04
COX18	-0.35	0.12
CRTAC1	-0.35	-0.4
CTC-429P9.4	-0.35	-0.94
CTD-3105H18.18	-0.35	-0.13
DDIT4	-0.35	-0.17
DPH6	-0.35	0.04
DPYD	-0.35	-0.7
DYNLT3	-0.35	0.09
DYRK1B	-0.35	0.38
EBP	-0.35	-0.12
ERI2	-0.35	-0.16
FAM3A	-0.35	-0.19
FAM83B	-0.35	0.63
FCGR2A	-0.35	-0.1
FCRLA	-0.35	0.43
FKBP3	-0.35	-0.11
FOXO1	-0.35	0.06
GABRE	-0.35	-0.21
GID8	-0.35	-0.12
GJD4	-0.35	-0.6
GPR132	-0.35	0.4
GRIK2	-0.35	-1.07
HMGB1P3	-0.35	0.2
HNRNPCP1	-0.35	0.22
KCNK7	-0.35	-0.98
KIAA0825	-0.35	-0.94
KPNA5	-0.35	0.51
KRT18P4	-0.35	-0.55
L1CAM	-0.35	-0.39
LGALS14	-0.35	0
LIG3	-0.35	-0.58
LINC00843	-0.35	-0.01
LMX1B	-0.35	-0.46
LRP11	-0.35	-0.35
MAMSTR	-0.35	0.39
MCMBP	-0.35	0.39
MGME1	-0.35	-0.04
MSRB2	-0.35	-0.14
MTAP	-0.35	-0.27
NAAA	-0.35	-0.17
NARF	-0.35	-0.24
NEDD4	-0.35	-0.61
NEK9	-0.35	-0.02
NKX2-2	-0.35	-0.39
NOL3	-0.35	-0.36
NUP43	-0.35	-0.19
OSBPL11	-0.35	-0.47
PCBP3	-0.35	0.05
PCGF5	-0.35	-0.07
PDE6D	-0.35	-0.02
PHF1	-0.35	-0.4
PHLPP1	-0.35	-1.05
PHTF1	-0.35	-0.27
PLIN5	-0.35	-0.53
POLD2	-0.35	-0.14
POP4	-0.35	-0.02
PPP2R2A	-0.35	-0.36
QTRT2	-0.35	-0.03
RILP	-0.35	0.85
RIN2	-0.35	-0.88
RNF144B	-0.35	-0.49
RNF170	-0.35	-0.05
RP11-201K10.3	-0.35	0.45
RP11-46I1.2	-0.35	-0.22
RP11-74C1.2	-0.35	-0.01
RP11-791G16.2	-0.35	0.81
RPL12P38	-0.35	1.36
RPL7AP60	-0.35	-1.28
SASS6	-0.35	0.27
SERF1B	-0.35	-0.36
SHROOM4	-0.35	-0.04
SLC22A4	-0.35	-0.29
SLC35B2	-0.35	-0.4
SLITRK3	-0.35	0
SPSB1	-0.35	0.37
STAP2	-0.35	-0.18
STIM2	-0.35	0.39
TACC1	-0.35	0.41
TPD52	-0.35	-0.09
TRIM5	-0.35	-0.02
TSHZ1	-0.35	-0.18
TSR1	-0.35	0.01
TSTD1	-0.35	-1.43
TXNDC17	-0.35	-0.02
UTS2R	-0.35	-0.76
XPO1	-0.35	0.04
ZCCHC18	-0.35	-0.05
ZFHX3	-0.35	-0.41
ZNF260	-0.35	-0.33
ZNF773	-0.35	0.03
AC007318.5	-0.36	0.5
AC104532.2	-0.36	0.01
ACTL6A	-0.36	-0.01
APOE	-0.36	0.51
APPBP2	-0.36	-0.48
ARL15	-0.36	0.86
ARRDC3	-0.36	-0.32
AXIN2	-0.36	-0.04
B4GALNT1	-0.36	-0.85
BSPRY	-0.36	0.18
C20orf194	-0.36	-0.42
C7orf55-LUC7L2	-0.36	0.08
CAPN10	-0.36	-0.36
CAPN9	-0.36	0
CAPS	-0.36	-0.82
CCDC137	-0.36	-0.09
CCDC71	-0.36	-0.47
CCDC81	-0.36	0.1
CDC27	-0.36	0.14
CEP83	-0.36	-0.24
CHRNA3	-0.36	-0.96
COL9A1	-0.36	-0.34
CRIPT	-0.36	0.01
CSPG4P12	-0.36	-0.52
DAXX	-0.36	-0.25
DFFB	-0.36	-0.46
DNAI1	-0.36	0.69
EI24	-0.36	0.01
ENO3	-0.36	0.06
ESR1	-0.36	1.19
FN3KRP	-0.36	-0.42
FRMD4A	-0.36	-0.29
FUT3	-0.36	-0.45
GBP4	-0.36	-1.25
GTF3C5	-0.36	-0.45
H2AFJ	-0.36	-0.31
H2AFY	-0.36	0
HADH	-0.36	0.18
HEATR3	-0.36	0.4
HIST1H4H	-0.36	0.14
HN1L	-0.36	-0.33
IQCC	-0.36	-0.35
KLHL26	-0.36	0.23
LRIG3	-0.36	-0.48
LRRC55	-0.36	-0.26
LTBP4	-0.36	-0.36
LY6E	-0.36	-0.08
MAP4K4	-0.36	-0.21
MARVELD3	-0.36	-0.75
MFSD1	-0.36	-0.17
MINOS1-NBL1	-0.36	-0.77
MRPL13	-0.36	0.15
MTA1	-0.36	-0.28
MYH6	-0.36	-0.61
NANOG	-0.36	-0.06
NBEAL2	-0.36	0.3
NONO	-0.36	-0.16
NUTM2E	-0.36	-0.17
OSTCP1	-0.36	0
PCDHGA5	-0.36	-0.49
PDIA3P1	-0.36	-0.84
PGM5	-0.36	-0.83
PHBP3	-0.36	-0.22
PLEKHN1	-0.36	-0.81
POP7	-0.36	-0.09
POTEH	-0.36	-0.97
PSG4	-0.36	-0.35
RAB3B	-0.36	-0.48
RABGEF1	-0.36	-0.19
RANBP17	-0.36	-0.7
RBM4B	-0.36	-0.49
RHOT2	-0.36	-0.34
RP11-231P20.2	-0.36	0.3
RP11-330M2.4	-0.36	-0.33
RP11-379B18.1	-0.36	-0.25
RP11-504G3.4	-0.36	-0.58
RP11-526D8.7	-0.36	-0.86
RP4-733B9.1	-0.36	-0.37
SKIDA1	-0.36	-0.18
SLBP	-0.36	-0.04
SLC24A5	-0.36	-0.32
SLC35G2	-0.36	-0.18
SLC44A2	-0.36	-0.35
SLC6A1	-0.36	-0.37
SLCO1C1	-0.36	-0.28
STEAP1	-0.36	0.05
STXBP5	-0.36	-0.03
SUGCT	-0.36	0.32
TAPT1	-0.36	-0.06
TCP11L2	-0.36	-0.83
THSD7A	-0.36	0
TMEM132B	-0.36	0.99
TMPPE	-0.36	-0.06
TNRC18	-0.36	0.15
TRAF1	-0.36	-0.37
TRAF4	-0.36	-0.17
UMPS	-0.36	-0.24
VN1R108P	-0.36	-0.46
XDH	-0.36	0.15
ZNF17	-0.36	-0.37
ZNF623	-0.36	-0.25
ZNF816	-0.36	0.38
ZNFX1	-0.36	-0.35
ACAT1	-0.37	-0.1
APEX2	-0.37	-0.05
BRMS1L	-0.37	-0.03
C12orf49	-0.37	-0.21
C2orf61	-0.37	-0.28
C4orf19	-0.37	-0.87
CAPN2	-0.37	-0.31
CATIP	-0.37	-0.31
CCT5P1	-0.37	0
CEP126	-0.37	-0.84
COQ8A	-0.37	-0.29
CPSF4	-0.37	-0.25
CRLF2	-0.37	-0.21
CSNK2A3	-0.37	0
CYSLTR1	-0.37	0.86
DHX15	-0.37	-0.21
DHX37	-0.37	-0.24
DNAJC11	-0.37	-0.3
DNAJC7	-0.37	0.01
DNER	-0.37	0
E2F5	-0.37	0.13
EML1	-0.37	0.26
FAM105A	-0.37	0.4
FAM129B	-0.37	0.04
FAM216A	-0.37	0.02
FILIP1	-0.37	-0.65
FSD2	-0.37	-0.3
GMPR	-0.37	-0.31
GPNMB	-0.37	-0.35
GPR139	-0.37	-0.44
HMGB1P14	-0.37	-0.58
HOXA7	-0.37	-1.34
HSPBAP1	-0.37	-0.25
IDH2	-0.37	-0.06
INVS	-0.37	0.14
ITGAL	-0.37	0.2
KPTN	-0.37	-0.1
MAFB	-0.37	0.29
MAP3K3	-0.37	-0.68
MFSD10	-0.37	-0.27
MIPEPP3	-0.37	-0.82
MPEG1	-0.37	0
MT-CO3	-0.37	-0.08
NAA30	-0.37	-0.01
NDUFV2	-0.37	-0.07
NFYA	-0.37	-0.2
NYNRIN	-0.37	0
PAFAH1B3	-0.37	-0.23
PFN1	-0.37	-0.17
PFN1P1	-0.37	-0.2
PIK3R2	-0.37	0.15
PLK2	-0.37	-0.27
PPP4R2	-0.37	-0.15
PRICKLE1	-0.37	-0.43
PRKAA1	-0.37	-0.56
PRMT7	-0.37	-0.49
PTK2B	-0.37	-0.39
RAB40B	-0.37	-0.46
RAMP2	-0.37	-0.33
RCHY1	-0.37	-0.4
RIF1	-0.37	-0.04
RNF11	-0.37	0.37
RP1	-0.37	-0.56
RP11-219A15.1	-0.37	-0.31
RP11-23J9.7	-0.37	-0.68
RP11-295B17.6	-0.37	0.01
RP11-727A23.1	-0.37	0.35
RP11-744K17.8	-0.37	-0.41
RP11-77H9.2	-0.37	0.02
RP11-87N3.6	-0.37	0
RPP25L	-0.37	-0.18
S1PR5	-0.37	-0.36
SH2B3	-0.37	0.46
SIX5	-0.37	-0.32
SLC25A1	-0.37	0.06
SLC52A3	-0.37	0
SLC5A1	-0.37	-0.16
SLX4	-0.37	-0.71
SPIN2A	-0.37	-0.76
SYNM	-0.37	0.04
TCF3	-0.37	-0.66
TFCP2	-0.37	-0.2
TIFA	-0.37	-0.02
TPMT	-0.37	-0.45
TWF2	-0.37	-0.48
UQCRC1	-0.37	-0.1
WAPL	-0.37	0.2
WDFY3	-0.37	-0.7
WISP1	-0.37	0
ZFP37	-0.37	0.04
ZNF234	-0.37	-0.2
ZNF574	-0.37	-0.51
ZNF763	-0.37	-0.33
AC007405.6	-0.38	1.58
ACTR3	-0.38	-0.29
ACY1	-0.38	-0.34
ADHFE1	-0.38	-0.8
AGO3	-0.38	-0.28
ALG8	-0.38	0.05
ANXA2P2	-0.38	-0.32
APITD1	-0.38	-0.05
ATP5J2	-0.38	-0.12
BCHE	-0.38	-0.38
C14orf93	-0.38	-0.33
C2orf88	-0.38	-0.61
C3orf14	-0.38	-0.01
CACHD1	-0.38	0.12
CACNB3	-0.38	-0.09
CAND2	-0.38	0.01
CHRND	-0.38	0.06
CNDP1	-0.38	0.83
CNTNAP5	-0.38	-1.89
CTD-2547L16.3	-0.38	-0.5
CYP20A1	-0.38	-0.56
CYP27C1	-0.38	-0.53
DAB1	-0.38	-0.18
DECR1	-0.38	0.06
DNM1P47	-0.38	-0.37
ECM2	-0.38	0.26
EFEMP1	-0.38	0
EIF4EP1	-0.38	-0.18
EPHX4	-0.38	-0.06
FAM57A	-0.38	-0.38
FKBP9	-0.38	-0.06
GAGE12B	-0.38	0.15
GATM	-0.38	0.47
GEM	-0.38	-0.19
GHDC	-0.38	-0.27
GOLGA6A	-0.38	-0.77
GPR18	-0.38	-0.3
GPRIN3	-0.38	0.64
HAUS3	-0.38	-0.26
HDAC5	-0.38	-0.73
HNRNPD	-0.38	0.09
KCTD14	-0.38	-0.12
KDM4C	-0.38	-0.29
LANCL1	-0.38	-0.27
LILRB5	-0.38	0.09
LRRC40	-0.38	0.03
LSM5	-0.38	0.15
LUM	-0.38	0.04
LZTS3	-0.38	-0.2
MARK3	-0.38	-0.43
NIPAL1	-0.38	-0.75
NR5A2	-0.38	-0.46
OSBPL5	-0.38	-0.34
PHLDB3	-0.38	0.07
PILRA	-0.38	-1.03
PITRM1	-0.38	0.28
PKNOX2	-0.38	-0.4
PLS1	-0.38	-0.87
PON1	-0.38	-0.85
PPY	-0.38	0.46
PRICKLE3	-0.38	-0.2
PURB	-0.38	-0.05
RCC2	-0.38	-0.29
RDX	-0.38	-0.75
REV1	-0.38	-0.08
RHOXF2B	-0.38	-1.64
RLBP1	-0.38	0.16
RNF219	-0.38	-0.03
ROPN1	-0.38	0.06
RP11-266L9.1	-0.38	-0.44
RP11-55J15.2	-0.38	0.6
RSRC1	-0.38	-0.04
RTEL1-TNFRSF6B	-0.38	-0.58
SCLY	-0.38	-0.06
SNX10	-0.38	0.8
SNX25	-0.38	-0.27
SSH2	-0.38	0.46
TBC1D4	-0.38	0.02
TFDP1	-0.38	0.63
TIMM17B	-0.38	-0.51
TMC5	-0.38	-0.23
TNS2	-0.38	-0.48
TRA2B	-0.38	0.2
TRAF6	-0.38	-0.42
TRIM35	-0.38	-0.34
TRIM55	-0.38	-0.19
TSSK3	-0.38	-0.8
UBE2Q2P2	-0.38	-0.77
VN1R81P	-0.38	0.01
VPS33A	-0.38	-0.08
XKR4	-0.38	-0.02
ZNF217	-0.38	-0.17
ZNF790	-0.38	-0.37
ZNF804A	-0.38	-0.06
AC007969.5	-0.39	0.66
AHR	-0.39	-0.42
AL353662.1	-0.39	-0.5
AMOTL1	-0.39	-0.63
ATRX	-0.39	-0.35
B3GALT5	-0.39	-0.73
BMS1P4	-0.39	-0.33
BOC	-0.39	0.26
C1QTNF7	-0.39	-0.34
C4orf22	-0.39	-0.32
CABLES1	-0.39	-0.24
CARD19	-0.39	-0.22
CCDC92	-0.39	-0.68
CCHCR1	-0.39	-0.51
CCNB3P1	-0.39	-0.26
CDH16	-0.39	0
CEP170	-0.39	-0.13
CLEC4M	-0.39	0.06
CNNM1	-0.39	-0.22
CORO1C	-0.39	-0.09
DRD2	-0.39	-0.3
EWSR1	-0.39	-0.32
FAM173B	-0.39	0.01
FAM188B	-0.39	-0.09
FAM47E	-0.39	-0.58
FDFT1	-0.39	-0.49
G3BP1	-0.39	0.02
GBAS	-0.39	0.06
GBP5	-0.39	-1.1
GDF5	-0.39	-0.47
GNG11	-0.39	-0.22
GOLGA1	-0.39	-0.46
HADHA	-0.39	-0.2
HIST1H2BG	-0.39	-0.55
INPP1	-0.39	-0.28
KSR1	-0.39	-0.38
LIN54	-0.39	-0.44
LINGO1	-0.39	0.07
MEIG1	-0.39	0.04
MIS18BP1	-0.39	-0.26
MRPS18C	-0.39	0.26
MSANTD3	-0.39	-0.1
NCBP1	-0.39	0.01
NLRP6	-0.39	-0.23
NRG2	-0.39	-0.26
NUP50	-0.39	-0.04
PAXIP1	-0.39	-0.04
PDHB	-0.39	-0.32
PLPP2	-0.39	-0.26
POLR2D	-0.39	-0.16
PPP1CA	-0.39	-0.23
PPP4R3A	-0.39	-0.36
PPP6C	-0.39	-0.11
PREX2	-0.39	-0.69
PTGR1	-0.39	0.32
RERE	-0.39	0
ROCK1P1	-0.39	-0.62
RP11-10O17.1	-0.39	-0.3
RP11-460N20.4	-0.39	-0.61
RP11-468E2.4	-0.39	0
RP11-483G21.3	-0.39	-0.34
RP11-532F6.2	-0.39	0.29
RPS27AP9	-0.39	0
RPS28P7	-0.39	-0.45
RPS2P55	-0.39	-0.3
SEMA6A	-0.39	-0.33
SET	-0.39	-0.15
SETD9	-0.39	0.2
SIAH3	-0.39	0.14
SLC22A11	-0.39	0.11
SMC3	-0.39	-0.08
SRMP2	-0.39	-0.59
SUMO1P3	-0.39	-0.09
SYNJ2BP-COX16	-0.39	0.36
TAPBPL	-0.39	0.41
TET2	-0.39	0.06
TMCO3	-0.39	-0.1
TOMM40	-0.39	0.31
TOR1AIP1	-0.39	-0.36
TPP2	-0.39	0.09
TRIM61	-0.39	-0.25
TSSK6	-0.39	-0.59
TUBG1	-0.39	-0.2
UQCRHP4	-0.39	0.02
USP31	-0.39	-0.26
VENTX	-0.39	-0.18
WBSCR22	-0.39	-0.02
WDR12	-0.39	-0.32
XXbac-BCX105G6.12	-0.39	0
ZFYVE1	-0.39	-0.49
ZNF682	-0.39	-0.02
AC127070.1	-0.4	0
ACAD9	-0.4	-0.22
ACOT2	-0.4	-0.57
ACTBP7	-0.4	-1
ACTG1P10	-0.4	-0.81
ADD2	-0.4	-0.33
ADM5	-0.4	-0.07
AL592183.1	-0.4	-0.81
ANKRD61	-0.4	-0.13
AP5M1	-0.4	-0.49
ASB13	-0.4	-0.39
ASIC3	-0.4	0.34
BAZ1A	-0.4	-0.81
BEST4	-0.4	-0.32
CACNA1G	-0.4	-0.06
CCDC122	-0.4	-0.15
CKB	-0.4	-0.3
CLIP4	-0.4	0.36
CREB3L1	-0.4	0.39
DDX39A	-0.4	-0.03
DHX57	-0.4	-0.16
EEA1	-0.4	-0.01
EIF4A1P10	-0.4	-0.45
ELP6	-0.4	-0.38
ERCC6	-0.4	-0.41
F2R	-0.4	-0.99
FAM19A2	-0.4	0.24
FBXO34	-0.4	0.09
FGFR1OP	-0.4	-0.04
FOXRED2	-0.4	-0.3
FUT11	-0.4	-0.21
FZD7	-0.4	0.01
G6PD	-0.4	-0.02
GALE	-0.4	-0.04
GAPT	-0.4	-0.47
GGTA2P	-0.4	-0.21
HGSNAT	-0.4	-0.2
HNRNPKP4	-0.4	-0.76
IFIT3	-0.4	-0.38
IFT74	-0.4	0.35
IGSF3	-0.4	-0.44
INTS4P2	-0.4	0.55
INTS7	-0.4	-0.36
KIF2A	-0.4	-0.1
KITLG	-0.4	0.53
LIG4	-0.4	-0.32
LRRC20	-0.4	-0.15
MAP2K2	-0.4	-0.3
MBP	-0.4	-0.5
MEF2B	-0.4	-0.23
MELTF	-0.4	0.39
MISP3	-0.4	0.08
MYH10	-0.4	-0.27
NAP1L4	-0.4	-0.15
NF1P6	-0.4	-0.23
NLGN2	-0.4	-0.43
NTAN1P2	-0.4	0.62
NUP153	-0.4	-0.2
OGFOD3	-0.4	0.12
PCED1B	-0.4	0
PDLIM3	-0.4	-0.77
PIAS4	-0.4	-0.18
PLA2G2D	-0.4	0.67
PLN	-0.4	-0.5
PPP1R9B	-0.4	-0.2
PRDX3	-0.4	-0.09
PRKD1	-0.4	-0.12
RAVER1	-0.4	-0.18
RBM44	-0.4	-0.46
RCOR3	-0.4	-0.3
RDH12	-0.4	-0.36
ROPN1B	-0.4	-0.44
RP11-139K1.2	-0.4	-1.19
RP11-162G10.1	-0.4	0.23
RP11-261B23.2	-0.4	0.73
RP11-274B21.4	-0.4	-0.59
RP11-326C3.14	-0.4	-0.38
RP11-458D21.5	-0.4	0.76
RP11-574E24.3	-0.4	0
RP11-820K3.2	-0.4	-0.55
RP5-1056L3.3	-0.4	-0.14
RP5-961K14.2	-0.4	0.08
RPL34P6	-0.4	-0.56
RPS9P1	-0.4	-0.95
SDHA	-0.4	-0.13
SIGLEC16	-0.4	-0.33
SLC4A2	-0.4	-0.13
SNX21	-0.4	-0.68
SNX7	-0.4	-0.01
SRPK1	-0.4	0.15
SRPX	-0.4	-0.23
TCTEX1D1	-0.4	-0.27
TGFBR1	-0.4	-0.17
TJAP1	-0.4	-0.7
TMCC1	-0.4	-0.06
TMEM71	-0.4	-0.6
TRIM24	-0.4	0.1
TUBA4A	-0.4	-0.8
VAMP1	-0.4	0.2
VEZF1	-0.4	-0.28
VGLL3	-0.4	0.25
VPS37B	-0.4	-0.52
WDR61	-0.4	-0.18
ABCA2	-0.41	-1.23
AC008132.13	-0.41	-0.78
AC026271.5	-0.41	-0.39
AC073065.3	-0.41	-0.06
ACSS1	-0.41	0.09
AJUBA	-0.41	-0.07
AL031664.1	-0.41	1.89
ANXA2	-0.41	-0.59
BBS12	-0.41	-0.44
BLNK	-0.41	-1.66
C12orf75	-0.41	0.5
CALM1	-0.41	0.2
CAMSAP3	-0.41	0
CASP7	-0.41	-0.35
