geneID	FC_X	FC_Y
CDK7	-0.22	0.13
CENPU	-0.22	0.2
CFDP1	-0.22	-0.39
CICP14	-0.22	-0.02
CNTNAP3	-0.22	1.97
COQ4	-0.22	-0.3
CTNND1	-0.22	0.43
CXorf40A	-0.22	0.39
DERA	-0.22	-0.56
DNAAF5	-0.22	0.42
DNAJB2	-0.22	1.34
DOCK11	-0.22	1.55
DPAGT1	-0.22	0.37
DPM3	-0.22	-0.99
DR1	-0.22	-0.19
EFCAB14	-0.22	0.25
EIF2AK4	-0.22	0.84
FAM110A	-0.22	1.28
FAM122A	-0.22	0.08
FASTKD5	-0.22	-0.08
FMO4	-0.22	0.37
FNBP1L	-0.22	-0.14
GAPDHP70	-0.22	0.12
GGCT	-0.22	-1.07
GIPR	-0.22	1.01
GLB1L	-0.22	-0.19
GPR18	-0.22	-1.26
GRAMD4P3	-0.22	1.8
GTF2IP23	-0.22	0.42
H3F3AP4	-0.22	-1.12
HAMP	-0.22	-0.53
HIST1H2AJ	-0.22	0.72
HIST1H4I	-0.22	-0.24
HRG	-0.22	-0.4
ID4	-0.22	0.66
INSR	-0.22	-0.09
INVS	-0.22	0.26
KCNJ5	-0.22	-0.43
KCTD20	-0.22	-0.01
KIAA1522	-0.22	-0.61
KLRA1P	-0.22	0.14
KLRG1	-0.22	-0.12
KRTAP2-1	-0.22	0.22
LTB4R2	-0.22	0.26
MAGED4	-0.22	-0.45
MCC	-0.22	1.91
METTL4	-0.22	0.12
MPST	-0.22	-1.23
MRPS31P5	-0.22	0.01
MRRF	-0.22	-0.2
MTX1P1	-0.22	0.68
MXD4	-0.22	0.11
NAA40	-0.22	0.51
NARFL	-0.22	-0.06
NDUFAF1	-0.22	-0.22
NECAP2	-0.22	-0.26
NOP56P1	-0.22	0.08
NOTO	-0.22	0.05
OSBPL8	-0.22	0.17
PAN3	-0.22	0.02
PBX2	-0.22	-0.45
PCGF3	-0.22	-0.37
PCMTD2	-0.22	-0.35
PDZPH1P	-0.22	-0.37
PGM1	-0.22	-0.83
PLXND1	-0.22	1.22
POPDC3	-0.22	0.1
PPP1R14B	-0.22	0.95
PPP1R9B	-0.22	0.95
PPP2R2C	-0.22	-0.31
PTMAP4	-0.22	0.94
RAD51B	-0.22	-0.47
RETSAT	-0.22	-0.96
ROBO2	-0.22	-2.81
RP1-228P16.7	-0.22	0.45
RP11-1113L8.6	-0.22	-0.85
RP11-203I2.2	-0.22	0.07
RP11-40C6.2	-0.22	0.88
RP11-564D11.3	-0.22	0.62
RP11-56M3.1	-0.22	0.06
RP11-613M10.8	-0.22	-0.1
RP11-767N6.2	-0.22	-0.12
RPL36AP33	-0.22	0.43
RRS1	-0.22	-0.03
SCRG1	-0.22	0.25
SEMA4G	-0.22	0.19
SERP1	-0.22	0.13
SGSH	-0.22	0.39
SHPRH	-0.22	-0.07
SKP1P1	-0.22	0.35
SLC25A27	-0.22	-0.53
SORT1	-0.22	-0.39
STMN3	-0.22	0.36
SVOP	-0.22	0.49
TBC1D12	-0.22	0.36
TEN1	-0.22	-0.21
TIFA	-0.22	0.63
TLCD2	-0.22	0.92
TMEM134	-0.22	-0.77
TMEM35B	-0.22	-0.11
TNFRSF10A	-0.22	0.08
TRAF3IP2	-0.22	-1.27
TRIO	-0.22	1.45
TTC9B	-0.22	0.74
UBE2V1P1	-0.22	-0.11
UBXN6	-0.22	0.09
USP22	-0.22	0.49
WNT2B	-0.22	0.37
ZNF281	-0.22	0.06
ACTG1P20	-0.23	0.13
ADGRG4	-0.23	0.23
ADM2	-0.23	-0.92
ALKBH5	-0.23	0.15
ANKRD54	-0.23	-0.34
ARF6	-0.23	0.29
ARMCX3	-0.23	0.6
ATP5I	-0.23	-0.87
BEST4	-0.23	-0.71
BHLHB9	-0.23	0.44
BRD8	-0.23	0.39
BTF3L4	-0.23	-0.33
BTNL9	-0.23	0.63
C19orf35	-0.23	0.65
C2orf42	-0.23	-0.32
CAB39	-0.23	0.12
CAMTA1	-0.23	-0.4
CD226	-0.23	0.17
CD6	-0.23	0.34
CDC20B	-0.23	0.77
CECR1	-0.23	0.72
CLDN18	-0.23	0.67
CPNE9	-0.23	-0.8
CTSD	-0.23	1.07
CYB5R1	-0.23	-0.55
DENND3	-0.23	1.5
DHX8	-0.23	0.32
DLX5	-0.23	1.43
DOCK10	-0.23	0.04
E2F3	-0.23	0.64
EEF1A1P24	-0.23	-0.09
EIF4BP7	-0.23	-1.09
FAAP20	-0.23	0.05
FAM157A	-0.23	0.77
FAM21FP	-0.23	0.16
FAM27B	-0.23	-1.82
FAM3C	-0.23	0.12
FAM3C2	-0.23	0.23
FAM84A	-0.23	-0.34
FBXO11	-0.23	0.1
FFAR2	-0.23	-1.25
FST	-0.23	1.7
FUNDC1	-0.23	0.01
GABRB3	-0.23	-1.09
GANC	-0.23	-0.24
GLTP	-0.23	0.93
GPANK1	-0.23	-0.09
GTPBP10	-0.23	-0.18
HIST1H2BJ	-0.23	-1.31
HS2ST1	-0.23	-0.67
IER2	-0.23	0.29
IFFO1	-0.23	0.42
IL18R1	-0.23	0.5
IL27RA	-0.23	-1.06
KANSL1L	-0.23	0.44
KLF16	-0.23	0.26
KYAT1	-0.23	0.97
L3MBTL3	-0.23	-0.36
LA16c-380H5.1	-0.23	-0.29
LAMP5	-0.23	5.31
LLGL1	-0.23	0.27
LSM4	-0.23	-0.21
MACROD2	-0.23	-0.13
MANSC4	-0.23	-0.16
MARCH4	-0.23	1.65
MGAT2	-0.23	0.42
MORN4	-0.23	0.29
MRC2	-0.23	4.5
MRPL16	-0.23	-0.29
MRPL47	-0.23	0.32
MRPS18A	-0.23	0.07
MRPS9	-0.23	-0.03
MSH5-SAPCD1	-0.23	-0.02
MSH6	-0.23	0.6
MTMR3	-0.23	-0.06
NBPF12	-0.23	0.47
NDUFA6	-0.23	0.27
NEURL3	-0.23	0.23
NPC1L1	-0.23	0.38
NR4A2	-0.23	-1.11
NTAN1	-0.23	-0.67
NUDT5	-0.23	-0.21
PAQR8	-0.23	0
PCDHAC1	-0.23	0.68
PDXK	-0.23	0.12
PELP1	-0.23	0.5
PEPD	-0.23	-0.36
PGAP2	-0.23	0.12
PKD1P5	-0.23	-0.98
PNMA6A	-0.23	-0.17
PPT2	-0.23	-0.42
PRKACB	-0.23	-1.2
RFTN2	-0.23	1.55
RMDN3	-0.23	0.26
ROBO1	-0.23	0.43
RP11-124D2.7	-0.23	0.06
RP11-380G5.3	-0.23	0.98
RP11-505K9.4	-0.23	-0.04
RP11-616K22.1	-0.23	-0.68
RP11-791G16.2	-0.23	-0.51
RP11-87C12.2	-0.23	0.23
RP11-927P21.7	-0.23	0.11
RPL10P16	-0.23	0.01
RUNDC1	-0.23	-0.24
SBDS	-0.23	0.32
SERHL2	-0.23	1.07
SERINC5	-0.23	-0.59
SMN2	-0.23	-0.53
SNX22	-0.23	-0.35
SRRM3	-0.23	0.44
STX12	-0.23	0.25
TFEB	-0.23	-1.07
TMEM261	-0.23	-0.72
TMEM62	-0.23	0.37
TNFSF4	-0.23	-1.28
TOE1	-0.23	-0.73
TSR2	-0.23	0.55
VWA5A	-0.23	-1.27
VWA5B1	-0.23	0.55
XXbac-B562F10.11	-0.23	-0.64
YES1	-0.23	0.72
ZMYND12	-0.23	0.5
ZNF23	-0.23	-0.75
ZNF76	-0.23	-0.47
ZNF80	-0.23	0.07
ZXDB	-0.23	-0.23
AC004057.1	-0.24	0.01
AC111200.2	-0.24	0.19
ACBD3	-0.24	0.04
ALPK2	-0.24	4.46
AOC3	-0.24	0.26
ARL8A	-0.24	-0.7
ATMIN	-0.24	-0.69
ATXN1	-0.24	1.66
BANF1P3	-0.24	0.19
BCL10	-0.24	0.24
C17orf100	-0.24	-0.25
C5orf45	-0.24	0.47
CCDC141	-0.24	0.41
CCDC59	-0.24	0.24
CCND3	-0.24	1.25
CD70	-0.24	2.22
CDC37L1	-0.24	0.57
CELA2A	-0.24	0.5
CKAP2	-0.24	-0.42
CPT1B	-0.24	-0.72
CTA-963H5.5	-0.24	0.96
EBNA1BP2	-0.24	0.72
ENOPH1	-0.24	-0.48
EPS8L2	-0.24	1.15
FAHD2B	-0.24	-0.48
FAM118A	-0.24	0.28
FAM131A	-0.24	0.17
FAM134A	-0.24	-0.27
FAM207A	-0.24	-1.28
FXYD1	-0.24	-0.1
FZD4	-0.24	1.18
GPALPP1	-0.24	-0.23
GPR153	-0.24	-0.33
HAUS4	-0.24	-0.79
HBG2	-0.24	0.07
HHAT	-0.24	-0.11
HIST1H3D	-0.24	-0.19
HIST1H4H	-0.24	-0.21
HPD	-0.24	0.5
HRASLS	-0.24	-0.65
HSPBP1	-0.24	0.24
JPH1	-0.24	-0.77
KIF4B	-0.24	0.37
KRT10	-0.24	0.03
KTI12	-0.24	0.22
L3HYPDH	-0.24	-0.86
LMNB1	-0.24	0.49
LRRCC1	-0.24	0.34
MAK16	-0.24	0.01
MMS22L	-0.24	-0.55
MROH9	-0.24	0.86
MRPL57	-0.24	-0.79
MVK	-0.24	0.2
MYO9A	-0.24	0.97
NBPF3	-0.24	-0.18
NDUFAF4P1	-0.24	0.79
NECAB1	-0.24	-0.03
NFATC3	-0.24	0
NUP37	-0.24	0.37
OR7E46P	-0.24	0.64
PARD6B	-0.24	0.03
PITPNM1	-0.24	0.87
PIWIL2	-0.24	-1.18
POPDC2	-0.24	-0.14
PRDM7	-0.24	-2.45
PRRG4	-0.24	2.23
RAD51D	-0.24	-0.1
RBM43	-0.24	0.12
RP11-244E17.1	-0.24	-0.07
RP11-264F23.1	-0.24	0.37
RP11-643G16.4	-0.24	-0.09
RP11-91P24.1	-0.24	-0.26
RP11-98J23.2	-0.24	1.21
RP1L1	-0.24	0.21
RP4-730K3.3	-0.24	0.99
RP5-1065J22.4	-0.24	0.82
RP5-972B16.2	-0.24	0.22
SAR1A	-0.24	0.87
SEC11C	-0.24	-1.62
SEMA4D	-0.24	0.88
SERF1A	-0.24	-0.32
SIKE1	-0.24	0.16
SLC18A1	-0.24	0.02
SLC23A1	-0.24	0.59
SLC25A24P2	-0.24	1.51
SLC35E2	-0.24	0.55
SLC35E4	-0.24	1.34
SLC9A1	-0.24	0.3
SMIM4	-0.24	-0.92
SP8	-0.24	0.52
SPG20	-0.24	-0.09
SPPL2A	-0.24	0.63
SULT1A4	-0.24	1.25
SVIP	-0.24	-0.79
TEF	-0.24	0.72
THBS4	-0.24	-0.59
TMBIM4	-0.24	-0.28
TMEM165	-0.24	0.44
TMPOP1	-0.24	-1.33
TRAM1L1	-0.24	1.19
TRAPPC2L	-0.24	-0.83
TUBA3E	-0.24	-0.62
TYMS	-0.24	0.38
UFSP2	-0.24	-0.38
VEZF1	-0.24	0.64
ZHX2	-0.24	0.26
ZNF24	-0.24	-0.16
ZNF362	-0.24	0.77
ZNF416	-0.24	0.67
ZNF420	-0.24	0.04
ZNF658B	-0.24	-0.72
ZNF865	-0.24	0.7
AAR2	-0.25	-0.01
AC012314.1	-0.25	-0.74
AC012314.10	-0.25	-0.74
AC012314.13	-0.25	-0.74
AC012314.15	-0.25	-0.74
AC012314.3	-0.25	-0.74
AC012314.6	-0.25	-0.74
AC012314.7	-0.25	-0.74
AC012314.9	-0.25	-0.74
AP2A2	-0.25	0.79
ARHGAP11B	-0.25	0.76
BMI1	-0.25	0.26
BRAP	-0.25	-0.3
BRI3	-0.25	0.12
C10orf95	-0.25	-1.18
C14orf169	-0.25	0.45
C16orf58	-0.25	0.04
C2orf76	-0.25	-0.98
CACNA1A	-0.25	-0.05
CALM1	-0.25	-0.11
CAPNS1	-0.25	1.17
CCDC137	-0.25	0.67
CCNYL1	-0.25	0.42
CEBPG	-0.25	0.77
CIT	-0.25	-0.59
CRNKL1	-0.25	-0.03
CRY1	-0.25	0.34
DCAF15	-0.25	0.28
DUSP16	-0.25	0.51
EAF1	-0.25	0.27
EEF1A1P13	-0.25	-0.93
EPHA2	-0.25	2.34
ERMARD	-0.25	0.08
ESCO2	-0.25	0.39
FAM133B	-0.25	-0.18
FAM171B	-0.25	0.26
FAM58A	-0.25	1.43
FBL	-0.25	-0.6
FBXW11	-0.25	0.35
FN3K	-0.25	-0.79
FUOM	-0.25	-0.6
GPR85	-0.25	0.68
GPSM2	-0.25	0.67
GUSBP3	-0.25	-0.33
HACE1	-0.25	0.4
HDAC2	-0.25	0.02
HDX	-0.25	-0.29
HIST1H2AM	-0.25	-0.11
HIST2H3DP1	-0.25	0.09
HNRNPU	-0.25	-0.15
HPS1	-0.25	-0.57
IK	-0.25	0.05
IL4R	-0.25	0.72
IP6K1	-0.25	0.2
ITGA9	-0.25	-1.47
KCTD13	-0.25	0.47
KIDINS220	-0.25	0.6
KLLN	-0.25	0.52
KMT2E	-0.25	0.73
MAGEB3	-0.25	0.25
MARCKS	-0.25	1.46
MDK	-0.25	0.57
MMP17	-0.25	-1.08
MNS1	-0.25	0.59
MT-CO2	-0.25	-0.95
NBPF1	-0.25	-0.55
NCBP3	-0.25	0.28
NFE2L2	-0.25	-0.11
NLK	-0.25	-0.77
NQO2	-0.25	0.42
NTNG2	-0.25	1.07
OFD1	-0.25	0.16
OLA1P3	-0.25	0.29
ORAI3	-0.25	-0.14
OSBPL1A	-0.25	-0.96
OSBPL9	-0.25	-0.06
PAIP2	-0.25	-0.76
PCSK2	-0.25	-1.28
PDK2	-0.25	0.5
PEX11G	-0.25	-0.19
PHB	-0.25	-0.65
PHLPP2	-0.25	0.62
PIGA	-0.25	-1.43
PKNOX1	-0.25	-0.25
PLCXD2	-0.25	2.32
PMP22	-0.25	0.16
POLDIP2	-0.25	0.1
PPFIA1	-0.25	0.09
PPP3CB	-0.25	0.06
PTCHD3P1	-0.25	-0.23
QKI	-0.25	-0.18
R3HDM2	-0.25	0.31
RABEP2	-0.25	0.26
RGS17	-0.25	0.72
RHOB	-0.25	0.46
RIMKLB	-0.25	-0.11
RP11-258C19.7	-0.25	-0.11
RP11-44F14.1	-0.25	0.09
RP11-548K12.4	-0.25	0.2
RP11-61L19.3	-0.25	0.22
RP11-777B9.5	-0.25	-1.21
RPL3P1	-0.25	-1.11
RSBN1L	-0.25	0.27
SH2D3A	-0.25	0.2
SLC12A6	-0.25	0.92
SLC28A2	-0.25	0.83
SLC46A3	-0.25	0.17
SLC6A8	-0.25	-0.16
SNX33	-0.25	-0.47
SUPT20H	-0.25	0.28
TAOK2	-0.25	0.49
TAP2	-0.25	0.76
TMEM131	-0.25	0.81
TMEM201	-0.25	-0.59
TPCN2	-0.25	0.4
TPI1P1	-0.25	0.18
TSEN2	-0.25	-0.49
TSPAN16	-0.25	-0.03
UNC5D	-0.25	0.16
VWA2	-0.25	0.73
WDFY4	-0.25	-0.1
WDSUB1	-0.25	-0.64
ZDHHC22	-0.25	0.26
ZMYND8	-0.25	-0.2
ZNF124	-0.25	0.71
ZNF131	-0.25	0.8
ZNF585A	-0.25	1.03
ZNF778	-0.25	0.54
ZNF887P	-0.25	0.64
ADAR	-0.26	0.43
ARVCF	-0.26	-1.85
ASB6	-0.26	-0.01
BAAT	-0.26	-5.34
BDKRB2	-0.26	2.98
C12orf56	-0.26	0.74
C1QTNF7	-0.26	0.52
CAPRIN1	-0.26	0.07
CCER2	-0.26	0.26
CD2BP2	-0.26	0.16
CD79A	-0.26	-0.48
CDH3	-0.26	-0.02
CERS6	-0.26	-0.68
CIRBP	-0.26	-0.42
CPNE4	-0.26	0.1
CTNNA2	-0.26	0.35
DCP2	-0.26	-0.15
DCUN1D3	-0.26	0
DGCR6	-0.26	0.9
DPY19L2P4	-0.26	-0.38
EHD3	-0.26	0.89
ERICH6B	-0.26	1.21
FAM120AOS	-0.26	-0.55
FAM86FP	-0.26	0.43
FBXO45	-0.26	1.06
FRAT1	-0.26	-0.17
FRMD5	-0.26	-0.25
GABRR2	-0.26	-0.26
GLRA2	-0.26	0.26
GLRB	-0.26	1.55
GOLM1	-0.26	-0.25
GPR171	-0.26	0.46
GPT2	-0.26	-0.07
GTDC1	-0.26	-0.34
HAGH	-0.26	-0.79
HEXA	-0.26	-0.65
HMCN1	-0.26	-1.69
HTRA1	-0.26	-1.2
IGBP1	-0.26	-0.5
IMP4	-0.26	0.02
ITGAE	-0.26	0.15
KCNA4	-0.26	0.26
KCTD1	-0.26	-0.12
KDM5C	-0.26	-0.07
KIN	-0.26	-3.08
KRT7	-0.26	2.37
LUZP2	-0.26	0.29
MAGED2	-0.26	0.06
MAGI1	-0.26	0.79
MAMSTR	-0.26	0.51
MARCKSL1P2	-0.26	-0.23
MAT1A	-0.26	-0.64
MKS1	-0.26	-0.47
MLF1	-0.26	-1.15
MXRA8	-0.26	0.05
NACC1	-0.26	0.85
NCBP2-AS2	-0.26	-0.56
NDUFAF7	-0.26	-0.54
NOG	-0.26	0.77
NUAK2	-0.26	1.63
NVL	-0.26	-0.13
OR10V3P	-0.26	-0.41
PABPC1P4	-0.26	0.09
PCTP	-0.26	0.1
PDE2A	-0.26	1.76
PDZK1P1	-0.26	0.27
POFUT2	-0.26	1.34
POLR3H	-0.26	0.88
PPM1A	-0.26	-0.01
PRR23A	-0.26	0.79
PTEN	-0.26	-0.03
RAD54B	-0.26	0.4
RAP1B	-0.26	0.57
RDX	-0.26	-0.14
REEP6	-0.26	-0.17
RFX4	-0.26	-0.95
RGS11	-0.26	0.26
RP11-1280N14.3	-0.26	0.36
RP11-234B24.6	-0.26	1.27
RP11-309L24.6	-0.26	0.58
RP11-575G13.2	-0.26	-0.43
SEPT9	-0.26	0
SIK1	-0.26	0.41
SIK3	-0.26	1.08
SLC15A4	-0.26	-0.9
SLC23A2	-0.26	0.25
SNX4	-0.26	-0.63
SPACA6	-0.26	0.12
SPINK1	-0.26	0.29
SRD5A1	-0.26	-0.45
TBC1D17	-0.26	0.57
TBC1D24	-0.26	0.26
TMEM140	-0.26	0.7
TMEM198B	-0.26	-0.39
TONSL	-0.26	0.05
TSKU	-0.26	-1.65
UBE2G1	-0.26	0.44
UQCRHP4	-0.26	-0.72
USP35	-0.26	0.11
ZNF20	-0.26	0.22
ZNF444	-0.26	0.4
ZNF674	-0.26	1.23
AC015691.13	-0.27	-0.56
AC094019.4	-0.27	0.07
ACBD4	-0.27	0.17
ACPP	-0.27	-0.66
ACSF3	-0.27	-0.07
ACVR2B	-0.27	-0.92
ADI1	-0.27	0.86
AGAP6	-0.27	-0.25
AJUBA	-0.27	2.53
AKAP11	-0.27	0.81
ANO3	-0.27	-0.74
APCDD1	-0.27	2.96
ARHGEF26	-0.27	0.55
ASH2L	-0.27	-0.06
ATP2A3	-0.27	1.74
BRAF	-0.27	0.56
BTBD7P1	-0.27	0.18
C15orf62	-0.27	0.3
C4orf47	-0.27	-0.3
CDC42SE2	-0.27	0.1
CEP131	-0.27	0.07
CHERP	-0.27	0.32
CLIC6	-0.27	0.27
CNTNAP2	-0.27	-0.07
COL8A2	-0.27	0.06
CREG2	-0.27	0.1
CTD-2370N5.3	-0.27	-0.45
CUBN	-0.27	-0.3
CXCL14	-0.27	1.06
DCAF13P3	-0.27	-0.29
DUSP12	-0.27	-0.31
EBF3	-0.27	-0.39
ECSIT	-0.27	0.03
ELF2	-0.27	-0.18
ENHO	-0.27	-1.1
FAM105A	-0.27	0.97
FAM83E	-0.27	0.66
FAR2	-0.27	3.19
FCHSD2	-0.27	0.75
FSCN3	-0.27	0.18
GADD45B	-0.27	3.25
GADD45GIP1	-0.27	0.46
GAPDHP44	-0.27	-0.61
GATSL2	-0.27	0.66
GCNT1P3	-0.27	-0.66
GCSHP5	-0.27	-0.35
GRK2	-0.27	-0.3
HECTD4	-0.27	-0.41
HLA-DQB2	-0.27	0.05
HP1BP3	-0.27	-0.06
HSD17B13	-0.27	1.15
IL1A	-0.27	0.27
JOSD2	-0.27	0.44
KBTBD4	-0.27	0.37
KLC1	-0.27	0.31
KMT2C	-0.27	-0.23
KRT26	-0.27	-0.1
KRT8P15	-0.27	0.25
LANCL3	-0.27	0.69
LEP	-0.27	0.34
LPA	-0.27	0.27
MARCH2	-0.27	0.25
MBD3	-0.27	-0.08
MED26	-0.27	0.87
MFAP2	-0.27	0.07
MPZL3	-0.27	-0.12
MTND1P8	-0.27	-0.05
MUM1L1	-0.27	0.06
MYO15A	-0.27	-0.68
NECAB2	-0.27	0.4
NKIRAS2	-0.27	0.47
NLRP6	-0.27	0.27
NOS2P3	-0.27	-0.66
OLFML2A	-0.27	3.15
ONECUT3	-0.27	-0.1
OR11A1	-0.27	-0.01
OR7E7P	-0.27	-0.21
PANK2	-0.27	0.3
PCYT1A	-0.27	0.47
PHLDB1	-0.27	-0.35
PIGBOS1	-0.27	0.18
PIGFP2	-0.27	0.61
PIGP	-0.27	-0.67
PIK3CB	-0.27	-0.29
POLR2C	-0.27	0.15
PRPF40B	-0.27	0.09
PRSS33	-0.27	-1.46
PTBP2	-0.27	0.45
PTGER1	-0.27	0.27
R3HDML	-0.27	-0.13
RASSF7	-0.27	-0.49
RNA5SP122	-0.27	0.43
RNF112	-0.27	1.02
RNFT2	-0.27	0.65
RP11-211A18.2	-0.27	1.18
RP11-217O12.1	-0.27	-0.31
RP11-349G13.3	-0.27	0.07
RP11-444E17.6	-0.27	-0.54
RP11-453E17.4	-0.27	0.27
RP11-497H16.5	-0.27	-0.11
RP11-507K13.6	-0.27	-0.05
RP11-529F4.1	-0.27	0.2
RP11-697N18.3	-0.27	1.55
RP11-78H18.2	-0.27	-0.01
RPL35P6	-0.27	1.74
RPP25L	-0.27	-0.33
RPS2P5	-0.27	0.27
RRP7BP	-0.27	-0.25
SFTPB	-0.27	0.8
SGPP1	-0.27	0.26
SIPA1L2	-0.27	0.71
SLC16A1	-0.27	-0.61
SLC19A1	-0.27	-0.32
SMG1P3	-0.27	-0.52
SMPD1	-0.27	1.47
SNF8	-0.27	0.48
SOX8	-0.27	-0.94
SPATA45	-0.27	0.07
SPATA6	-0.27	-0.24
SRMP2	-0.27	0.27
STRCP1	-0.27	0.27
TCF3P1	-0.27	-0.28
TCHH	-0.27	1.22
TMEM183A	-0.27	-0.02
UBL3	-0.27	-2.09
UBXN8	-0.27	-0.48
UCHL3	-0.27	0.19
UQCRB	-0.27	-0.77
USF2	-0.27	-1.14
USP6NL	-0.27	0.3
WDR86	-0.27	0.06
WFDC2	-0.27	-0.37
WNT5B	-0.27	0.7
ZC3H8	-0.27	-0.37
ZDHHC4	-0.27	-0.54
ZNF143	-0.27	0.03
ZNF484	-0.27	0.53
ZNF514	-0.27	-1.22
ZNF599	-0.27	-0.1
ZNF660	-0.27	1.19
A1BG	-0.28	-0.9
ACAD8	-0.28	0.17
AGGF1P2	-0.28	0.71
AMOTL2	-0.28	3.05
APOL4	-0.28	-0.52
ARHGEF10	-0.28	0.87
B3GNT9	-0.28	-0.63
B4GALT3	-0.28	-0.51
BAIAP2	-0.28	0.46
CCAR2	-0.28	0.51
CCDC181	-0.28	0.02
CCDC25	-0.28	-0.34
CCDC8	-0.28	-0.18
CCT6B	-0.28	-1.23
CDKL1	-0.28	1.97
CENPM	-0.28	0.12
CEP57	-0.28	-0.66
CLN6	-0.28	-0.41
CNGB3	-0.28	0.73
CNOT11	-0.28	0.23
COG8	-0.28	0.01
CTD-2116N17.1	-0.28	0.49
CTD-2514C3.1	-0.28	-0.02
CTD-3199J23.6	-0.28	-0.19
CUTC	-0.28	0.05
DEFB131	-0.28	0.45
DEPDC5	-0.28	-0.14
DUOX1	-0.28	0.09
EDC4	-0.28	0.19
EI24	-0.28	-0.67
EPHX2	-0.28	-0.32
ERI1	-0.28	0.38
ESYT2	-0.28	-0.27
FAM206A	-0.28	-0.01
FBXW5	-0.28	0.02
FBXW9	-0.28	-0.56
FOXP3	-0.28	-0.68
GIT1	-0.28	-0.33
GOLGA7B	-0.28	-0.2
GP1BA	-0.28	0.8
GP1BB	-0.28	0.2
GPX2	-0.28	0.87
GRHL3	-0.28	-0.58
GTF2A1L	-0.28	-0.04
HECTD3	-0.28	0.58
HOXA2	-0.28	0.69
IFT172	-0.28	-0.08
ILDR2	-0.28	0.38
KCNQ4	-0.28	0.46
KLHL35	-0.28	-0.3
LDHAP7	-0.28	0.04
LRRC20	-0.28	0.72
MARC1	-0.28	0.19
MMP23B	-0.28	-0.43
MTND4P12	-0.28	-0.14
MTRNR2L6	-0.28	-1.11
MYOM2	-0.28	-0.42
NEO1	-0.28	-0.76
NUDT7	-0.28	0.78
NUTM2B	-0.28	0.28
PBXIP1	-0.28	0.84
PDGFRA	-0.28	3.44
PDRG1	-0.28	0.04
PKNOX2	-0.28	0.24
PRMT9	-0.28	0.14
RCE1	-0.28	0.45
RP11-15J10.1	-0.28	0.28
RP11-335E14.1	-0.28	0.08
RP11-401N16.2	-0.28	0.32
RP11-562I5.1	-0.28	-0.62
RP11-66N11.8	-0.28	-0.47
RP11-762I7.5	-0.28	0.72
RP11-77K12.1	-0.28	-1.61
RP11-876N24.4	-0.28	0.32
RP3-468K18.6	-0.28	0.13
RP4-682C21.5	-0.28	-0.27
RPL31P61	-0.28	-1.17
RPP21	-0.28	-0.5
SERBP1P5	-0.28	0.84
SESTD1	-0.28	0.11
SIGLEC14	-0.28	0.22
SIRT4	-0.28	0.87
SLA2	-0.28	-0.27
SLC25A5	-0.28	-0.57
SLC39A3	-0.28	0.23
SLC6A9	-0.28	-1.07
SNX24	-0.28	0.76
SOCS6	-0.28	-0.55
SOGA1	-0.28	0.7
SOX13	-0.28	0.18
SOX5	-0.28	-0.82
SSTR2	-0.28	1.28
ST3GAL4	-0.28	0.15
STAM	-0.28	0.19
SYT8	-0.28	0.65
TBX15	-0.28	-0.05
TIMM9P2	-0.28	0.28
TMEM175	-0.28	0.35
TMEM64	-0.28	0.38
TNNC1	-0.28	-0.12
TNNT2	-0.28	-0.73
TSHZ2	-0.28	0.95
TTLL12	-0.28	0.23
TUSC2	-0.28	-0.13
UBQLN4	-0.28	-0.1
UST	-0.28	0.82
VN1R108P	-0.28	-0.26
WDR25	-0.28	0.19
ZACN	-0.28	0.51
ZBED9	-0.28	0.28
ZDHHC3	-0.28	-0.12
ZFAND2A	-0.28	-0.06
ZFHX3	-0.28	-0.14
ZNF177	-0.28	0.39
ZNF268	-0.28	0.51
ZNF44	-0.28	0.01
ZNF487	-0.28	0.76
ZNF92	-0.28	0.03
AC109829.1	-0.29	-0.2
ADPRM	-0.29	-0.5
AEBP1	-0.29	1.34
AIDA	-0.29	0.37
ALG1L9P	-0.29	0.09
AMN1	-0.29	-0.5
AP1B1P1	-0.29	-0.89
ARSB	-0.29	0.96
ASPRV1	-0.29	-0.42
ATP1B4	-0.29	-0.05
BMP3	-0.29	0.21
BZW1P2	-0.29	1
C12orf49	-0.29	0.08
C1orf21	-0.29	-1.07
CCDC159	-0.29	-0.13
CCT4P2	-0.29	0.24
CEP128	-0.29	0.19
CNFN	-0.29	-0.12
CTD-2521M24.4	-0.29	0.09
DIP2B	-0.29	-0.48
DKK3	-0.29	0.49
DNAJC25	-0.29	0.32
EIF4EBP2	-0.29	-0.37
ENTPD6	-0.29	-0.1
EP400	-0.29	0.16
ETNPPL	-0.29	-1.6
FAM63B	-0.29	-0.15
FAM86HP	-0.29	-0.4
FBXL15	-0.29	-0.55
FBXO42	-0.29	0.16
FCF1P7	-0.29	0.02
FMNL2	-0.29	-0.62
FMO2	-0.29	0.46
GAD2	-0.29	0.29
GAGE2A	-0.29	-1.66
GDF7	-0.29	-0.27
GLRA1	-0.29	0.45
GPR156	-0.29	0.01
HIST1H1D	-0.29	-0.29
HIST1H1E	-0.29	-1.17
HSPA1L	-0.29	0.24
HSPE1P3	-0.29	0.1
IGIP	-0.29	0.76
JUN	-0.29	2.74
KCTD18	-0.29	0.31
KIAA1683	-0.29	-0.3
KIF16B	-0.29	0.33
KLF17	-0.29	0.49
