geneID	FC_X	FC_Y
RRH	-0.07	-0.29
RSPH14	-0.07	-0.61
SCNN1D	-0.07	-0.28
TBCAP3	-0.07	-0.01
TEX19	-0.07	-1.78
TPMT	-0.07	0.14
U2SURP	-0.07	-0.07
XAGE5	-0.07	-0.19
YWHAZP4	-0.07	-0.06
ZNF277	-0.07	-0.17
ZNF705A	-0.07	-0.09
AC009961.2	-0.08	0.21
AC110926.4	-0.08	0.17
ADCYAP1R1	-0.08	-0.18
AGGF1P8	-0.08	0.21
ANGPTL2	-0.08	0.18
AP000275.65	-0.08	-0.41
ARL9	-0.08	0.02
C3orf52	-0.08	-0.63
CAPN9	-0.08	0
CCDC134	-0.08	0.11
CICP16	-0.08	-0.29
CNN2	-0.08	0.22
DEFB105A	-0.08	-0.17
EAF1	-0.08	-0.12
ENPP7P2	-0.08	-0.46
ERN2	-0.08	-0.49
FOXD4L5	-0.08	-0.2
GABRR2	-0.08	-0.85
GAPT	-0.08	0.12
GRM2	-0.08	-0.7
GUK1	-0.08	-0.15
IGSF9B	-0.08	-1.77
ITK	-0.08	-0.19
LRRC25	-0.08	-0.07
LYPLA2	-0.08	0.04
MAN1A1	-0.08	-0.62
MIA2	-0.08	-0.43
MKRN2OS	-0.08	-0.3
MRPL18	-0.08	-0.15
MUC6	-0.08	0
MYBPC1	-0.08	-0.74
MYO1E	-0.08	-0.06
NDUFC1	-0.08	-0.19
PIGHP1	-0.08	0.17
PRRG2	-0.08	-0.17
RP11-274B21.4	-0.08	-0.42
RP11-457M11.6	-0.08	0.21
RP11-460N20.4	-0.08	0.13
RP11-495P10.10	-0.08	-0.17
RP11-573M3.3	-0.08	0.21
RPL10P9	-0.08	-1.37
RSU1P2	-0.08	0.02
SMAD1	-0.08	-0.5
TNFRSF10A	-0.08	-0.18
TXNDC17	-0.08	-0.39
UGDH	-0.08	-0.13
UQCRHP4	-0.08	0.24
USP44	-0.08	-0.13
ZFAND4	-0.08	-0.39
ZNF217	-0.08	0.13
AC003003.5	-0.09	-0.28
AC125232.1	-0.09	-1.04
ARHGEF37	-0.09	-0.65
BACE1	-0.09	-1.02
BMP8B	-0.09	-1.21
C10orf107	-0.09	-0.01
C12orf56	-0.09	0
CDK14	-0.09	-0.8
CELF4	-0.09	-1.62
CLEC3A	-0.09	0.11
CMC2	-0.09	-0.19
CTC-281F24.5	-0.09	0.23
CTD-2192J16.17	-0.09	-0.28
CYP11A1	-0.09	-0.13
DIABLO	-0.09	-0.2
EIF4G1	-0.09	-0.03
FBXO2	-0.09	-2
FBXW10	-0.09	0.63
GATA4	-0.09	-1.05
GATA6	-0.09	-0.63
GFRA1	-0.09	-0.02
ISY1	-0.09	0.08
KIAA1211	-0.09	-0.91
LINC00618	-0.09	-0.21
LRP3	-0.09	0
LY75	-0.09	0.16
MICE	-0.09	-0.93
MRPL16	-0.09	-0.13
MSRA	-0.09	0.25
PEBP1P2	-0.09	-0.31
PLIN3	-0.09	-0.17
RAB19	-0.09	0.23
RANGRF	-0.09	0.16
RIBC1	-0.09	-1.04
RP11-114H24.4	-0.09	0.05
RP11-167N24.3	-0.09	-0.39
RP11-345J4.3	-0.09	0
RP11-473P24.2	-0.09	-0.87
RP11-56B16.2	-0.09	0.22
RP11-677N16.1	-0.09	-1.07
RP5-994D16.11	-0.09	-0.84
RPN2	-0.09	-0.14
SCCPDH	-0.09	-0.53
SHBG	-0.09	-0.04
SLC39A11	-0.09	-0.69
STARD10	-0.09	-0.04
STAT5B	-0.09	-1.83
STAT6	-0.09	0.21
STRC	-0.09	-0.53
TDRD6	-0.09	-0.83
TSHZ3	-0.09	1.06
TSPAN32	-0.09	-1.4
TVP23B	-0.09	-0.14
UGT2A1	-0.09	0.28
USMG5	-0.09	-0.21
AC005086.3	-0.1	0.22
AC007000.10	-0.1	-0.14
AKR1D1	-0.1	0.07
ATP13A4	-0.1	0.7
BCL6B	-0.1	-0.07
C11orf80	-0.1	-0.98
CD33	-0.1	-0.78
CDC42EP3	-0.1	0.08
CHD2	-0.1	-0.2
DHRS9	-0.1	0.07
DKKL1	-0.1	0.21
ENPP7P8	-0.1	-0.27
ESPNL	-0.1	0.14
EVA1C	-0.1	0.56
FAM175B	-0.1	0.04
FCGR2B	-0.1	-0.18
FLOT2	-0.1	-0.2
GGTA1P	-0.1	-0.18
GTF3C6	-0.1	-0.2
HNRNPLP2	-0.1	0.22
IZUMO4	-0.1	-1.2
LA16c-380H5.1	-0.1	-0.76
LARS	-0.1	-0.39
LOXL1	-0.1	0
NIPAL1	-0.1	-0.21
NOX4	-0.1	0.22
PHF7	-0.1	-0.26
PMCHL2	-0.1	-0.33
RP11-324H7.1	-0.1	-0.59
RP11-455G16.1	-0.1	-0.49
RP11-641C17.2	-0.1	-0.02
RP11-77K12.1	-0.1	0.1
RPP30	-0.1	-0.05
RPS11P6	-0.1	-0.33
RPS15AP10	-0.1	0.19
RPS29	-0.1	-0.46
SECISBP2L	-0.1	0.02
SERPINE2	-0.1	-0.54
SLC22A2	-0.1	-0.23
SLC39A7	-0.1	-0.11
SNCAIP	-0.1	0.34
STAC3	-0.1	0.35
SYVN1	-0.1	-0.39
TLE2	-0.1	0.37
TMEM236	-0.1	-0.89
TPP1	-0.1	0.1
VSTM2B	-0.1	-0.44
ZBTB34	-0.1	-1.19
ZC3H10	-0.1	0.08
ZNF826P	-0.1	-0.33
AC002310.17	-0.11	-0.08
AC010886.2	-0.11	-0.84
BLOC1S1	-0.11	-0.11
C9orf153	-0.11	0.09
CAB39P1	-0.11	0.15
CHMP2B	-0.11	0.1
CNTD2	-0.11	-0.53
FAM131B	-0.11	0
FAM95B1	-0.11	-0.48
FBLN7	-0.11	-1
FKBP1C	-0.11	-0.4
GLTPD2	-0.11	0.35
HNRNPH1	-0.11	-0.19
HOXD10	-0.11	0.36
IQCA1L	-0.11	0
KCNMA1	-0.11	-0.12
LAX1	-0.11	-0.32
LILRB1	-0.11	-0.47
M1AP	-0.11	-0.87
MTND4P35	-0.11	-0.84
NAPG	-0.11	-0.03
NHS	-0.11	0.22
NYAP1	-0.11	0
PABPC1P4	-0.11	-0.93
PTP4A2P1	-0.11	-0.07
RBM6	-0.11	-0.23
RP11-10G12.1	-0.11	-0.09
RP11-40C6.2	-0.11	0.06
RP11-529H22.1	-0.11	0.1
RPL41	-0.11	-0.43
RPL7P33	-0.11	-0.17
SH3GL3	-0.11	0.23
SHFM1	-0.11	-0.12
SUCLA2P3	-0.11	-0.56
THAP7	-0.11	-0.1
TMPRSS11D	-0.11	0.14
VAC14	-0.11	0.19
ZBTB32	-0.11	0.26
ZNF44	-0.11	-0.32
AC012065.5	-0.12	-0.01
AMDHD1	-0.12	-0.95
ANKMY2	-0.12	-0.1
BAG6	-0.12	-0.08
C2orf54	-0.12	-0.23
CDK5RAP3	-0.12	-0.11
CTA-313A17.2	-0.12	0.41
CUX2	-0.12	0
DHX9	-0.12	0.09
DUX4L13	-0.12	0
EPB41L4B	-0.12	0
EPGN	-0.12	-0.14
ESR1	-0.12	0.64
FOXA3	-0.12	-0.75
GSTM5	-0.12	0
GTSF1	-0.12	-0.29
HSP90AB2P	-0.12	-0.29
ITGA5	-0.12	0.7
KARS	-0.12	-0.13
LRRD1	-0.12	-0.17
LUC7L2	-0.12	0.12
LYPD3	-0.12	-1.19
MAGEC1	-0.12	-0.52
MAP1LC3C	-0.12	-1.08
NAPA	-0.12	-0.05
NHP2P1	-0.12	-0.19
NKAIN2	-0.12	0
OLIG1	-0.12	-0.09
PADI1	-0.12	0
PAIP1P1	-0.12	-0.35
PEG10	-0.12	-0.06
PRAME	-0.12	-0.02
RP11-128B16.5	-0.12	-0.11
RP11-314A20.1	-0.12	-0.26
RPL21P3	-0.12	-0.18
RPL3P7	-0.12	0.08
RSPH10B2	-0.12	-0.64
SHMT1P1	-0.12	0.17
SLC12A1	-0.12	-0.81
SLC16A9	-0.12	0.28
SLC39A9	-0.12	-0.12
SPARCL1	-0.12	-0.54
SRPK3	-0.12	0.15
TECRL	-0.12	-0.52
TMEM200C	-0.12	-0.2
TMEM35B	-0.12	0.03
UCK2	-0.12	-0.59
VNN1	-0.12	-0.48
Z69890.1	-0.12	-0.21
AJAP1	-0.13	-0.04
ANKRD28	-0.13	-0.4
CGB7	-0.13	-1.31
CKMT1B	-0.13	-0.56
CLVS2	-0.13	-1.49
CPB1	-0.13	-0.17
DAPP1	-0.13	0.32
DPEP2	-0.13	-0.32
DUSP10	-0.13	-0.09
EDEM2	-0.13	0.07
FAM133CP	-0.13	0.14
FAM3B	-0.13	0.14
FBXO32	-0.13	0.64
FMO1	-0.13	0
GATA3	-0.13	-0.09
HGSNAT	-0.13	0
HNRNPA3P11	-0.13	-0.27
IL17RB	-0.13	-0.74
LARP6	-0.13	-0.9
LRRC4	-0.13	-0.82
MESP1	-0.13	-0.75
MFGE8	-0.13	0
NPIPB8	-0.13	-0.35
OSTCP1	-0.13	0.14
PIP5K1A	-0.13	0.02
PRAMEF9	-0.13	-0.62
PROKR2	-0.13	-0.45
RDH8	-0.13	-0.2
RGS18	-0.13	0
RP1-145M24.1	-0.13	-0.98
RP11-240B13.2	-0.13	-0.22
RP11-30L15.4	-0.13	-0.52
RP11-341D18.6	-0.13	0.15
RP4-728D4.3	-0.13	-0.68
RPL21P11	-0.13	-0.55
RPL7P32	-0.13	-0.66
RPL7P42	-0.13	-0.11
RPS18P12	-0.13	-0.3
SALL3	-0.13	0
STAT3	-0.13	0.74
SUGP1	-0.13	-0.03
TBC1D29	-0.13	-0.44
TCEA1	-0.13	-0.25
TREH	-0.13	0
UFL1	-0.13	-0.15
UTS2R	-0.13	-0.14
VIPR1	-0.13	-0.18
ZDHHC1	-0.13	-0.87
ZPBP2	-0.13	0.18
ABHD17A	-0.14	-0.81
AGPAT5	-0.14	-0.24
AHR	-0.14	0.21
ARL11	-0.14	-1.16
BATF3	-0.14	-0.95
CDH15	-0.14	-0.67
CDH16	-0.14	0
CREBL2	-0.14	0.09
CYP1A1	-0.14	-0.25
CYP2E1	-0.14	0.87
DPP4	-0.14	-0.2
EEF1B2P3	-0.14	-0.62
ERMN	-0.14	-0.68
FGD5	-0.14	-0.09
FOXB1	-0.14	-0.26
FRRS1	-0.14	-0.67
GAPDHP38	-0.14	-0.18
GLRX2	-0.14	-0.25
GPR182	-0.14	0
GPX1	-0.14	-0.14
GRID2	-0.14	-0.38
KCNC1	-0.14	0
KCNE3	-0.14	-0.65
KIF7	-0.14	-1.24
KITLG	-0.14	-1
LRRC38	-0.14	-0.02
LRRC59	-0.14	-0.26
LUZP2	-0.14	0.13
MAFB	-0.14	-1.34
MAST3	-0.14	-0.03
MEOX1	-0.14	0
MRPS10P1	-0.14	0
NDST3	-0.14	-0.3
NTRK1	-0.14	-0.22
PAX7	-0.14	0
PCDH10	-0.14	0.62
RAB40A	-0.14	-0.27
RACGAP1	-0.14	0.15
RBM46	-0.14	-0.08
RGS22	-0.14	-0.49
RIC3	-0.14	-0.3
RP11-1070B7.2	-0.14	0.23
RP11-165J3.6	-0.14	0.28
RP13-15M17.1	-0.14	0.18
RPL13AP20	-0.14	-1.28
RPS3AP49	-0.14	0.18
RPS6KB1	-0.14	0.09
SARAF	-0.14	-0.02
SELPLG	-0.14	-0.63
SLC25A35	-0.14	1.07
SPTBN4	-0.14	-0.81
STMN3	-0.14	-0.02
TCF24	-0.14	0
TRIM9	-0.14	-0.37
WDHD1	-0.14	-0.44
YTHDF3	-0.14	0.32
ZC2HC1C	-0.14	-1.01
AC004980.9	-0.15	0.26
AGBL1	-0.15	0.01
ANO8	-0.15	-0.62
ART5	-0.15	-0.11
ASB15	-0.15	0.04
BTN3A2	-0.15	-0.26
C10orf53	-0.15	-0.17
C17orf96	-0.15	-0.66
C7	-0.15	-0.1
CABP1	-0.15	-0.33
CCDC153	-0.15	-0.36
CDH20	-0.15	-0.64
CFAP58	-0.15	-0.12
CFP	-0.15	-0.05
CTD-2410N18.4	-0.15	-0.02
CTD-2666L21.1	-0.15	0
DIP2A	-0.15	0.12
DUSP5P1	-0.15	-0.09
FAM20C	-0.15	-0.24
FLII	-0.15	-0.14
GALNT13	-0.15	-0.87
GPR65	-0.15	-0.28
HAPLN1	-0.15	-1.04
HERC2P4	-0.15	-0.96
HMGB1P39	-0.15	-1.25
IDI2	-0.15	-0.08
IL18R1	-0.15	0
IL7R	-0.15	-1.48
KCTD7	-0.15	-2.12
KIRREL	-0.15	0.37
LACTB2	-0.15	-0.07
MED1	-0.15	0.01
MYCBPAP	-0.15	0.11
NBPF19	-0.15	0.46
NXPH1	-0.15	0
OR13I1P	-0.15	0.27
PHB2	-0.15	-0.1
PIGA	-0.15	0.04
PLA2G4F	-0.15	0.21
PRLR	-0.15	-1.03
PSMB2	-0.15	0.03
RAB7A	-0.15	0.05
RD3	-0.15	-0.34
RNFT1	-0.15	0.16
RP11-341N2.5	-0.15	-0.94
RP11-606M12.1	-0.15	-0.14
RP11-6L6.2	-0.15	-0.56
RPL23	-0.15	-0.46
SERPINE1	-0.15	1.25
SLC19A3	-0.15	-0.74
SLC8A2	-0.15	-0.05
SVOP	-0.15	-0.56
SYT1	-0.15	-0.45
TACC1	-0.15	-0.15
TTLL13P	-0.15	-0.15
UBE2FP1	-0.15	-0.67
VDAC2	-0.15	-0.18
VSTM2L	-0.15	0
ABCC4	-0.16	-0.4
ABCF1	-0.16	-0.01
ADM5	-0.16	-1.16
AKR1C3	-0.16	-0.52
ANKK1	-0.16	-0.17
BGN	-0.16	-0.64
C9orf84	-0.16	-0.65
CALCB	-0.16	-0.5
CNDP1	-0.16	-0.07
CPLX4	-0.16	0
CRLF2	-0.16	-0.66
CSPG5	-0.16	-0.13
CTC-471J1.10	-0.16	-0.13
DNAJC15	-0.16	0
EIF3H	-0.16	-0.21
ELMSAN1	-0.16	-0.12
EPS8L1	-0.16	0.85
ERGIC3	-0.16	0.05
FAM151A	-0.16	0.37
FAM221A	-0.16	-1.28
FNDC4	-0.16	-0.2
GAD2	-0.16	-0.67
GNG10	-0.16	0
HMGB1P41	-0.16	-1.12
IL18	-0.16	-0.24
IMPDH2	-0.16	-0.59
ITIH4	-0.16	0.18
LCMT2	-0.16	-0.17
MAGEB3	-0.16	0
MGAT4EP	-0.16	-0.13
MSX2	-0.16	-0.36
NBPF2P	-0.16	-1.1
NUTM2B	-0.16	0.23
P2RX6P	-0.16	0
PFN1P1	-0.16	0.5
PPP1R1AP1	-0.16	-0.68
PRLHR	-0.16	-0.08
PRRT4	-0.16	-0.31
R3HDM2	-0.16	0.05
RHOC	-0.16	0.08
RP11-24B13.2	-0.16	0.01
RP3-405J10.2	-0.16	-0.22
RP4-669B10.3	-0.16	-0.01
RPS3AP12	-0.16	-0.95
SKOR1	-0.16	-0.72
SLC6A12	-0.16	-1.32
SMAD7	-0.16	-0.67
TACO1	-0.16	-1.57
TKT	-0.16	-0.5
TXLNB	-0.16	0
ZIC5	-0.16	-1.46
ZMYND15	-0.16	0
ZNF385B	-0.16	-0.8
ZNF831	-0.16	-0.13
AC023908.1	-0.17	0.21
AC068134.10	-0.17	-0.73
AC073150.6	-0.17	-0.13
AC226119.4	-0.17	0
AIRE	-0.17	-0.43
ALOX15	-0.17	-0.22
ALOXE3	-0.17	0.21
ANXA2P1	-0.17	-0.13
ATP1B1	-0.17	-0.89
ATP5HP4	-0.17	-0.11
CACNB2	-0.17	-0.66
CBX3	-0.17	-0.21
CBX3P3	-0.17	0
CCT4P2	-0.17	-0.57
CDA	-0.17	-0.14
CDH19	-0.17	-0.06
CDRT15P1	-0.17	-0.13
CGB2	-0.17	0
CLRN1	-0.17	-0.71
COX8C	-0.17	-0.33
CTB-54O9.9	-0.17	0.04
CTNS	-0.17	0.09
CXCL3	-0.17	-0.71
DSG3	-0.17	-0.24
EEF1A1P29	-0.17	-0.9
ELAVL3	-0.17	0.25
ERVH48-1	-0.17	-0.76
FAM110D	-0.17	-0.64
FGF9	-0.17	0.13
FREM3	-0.17	0
FRMPD2	-0.17	0.12
GPT	-0.17	-0.04
HAMP	-0.17	-0.37
HMGN1P28	-0.17	-0.13
HMGN2P18	-0.17	-0.43
HNRNPA1P14	-0.17	-0.45
HOXA2	-0.17	0
HSPA8P9	-0.17	-0.96
HSPE1P11	-0.17	-0.55
KANK3	-0.17	0
KCNK5	-0.17	0.27
KSR2	-0.17	-0.16
LINC01399	-0.17	0.12
LSM1P1	-0.17	-0.49
LUZP4	-0.17	0
LVRN	-0.17	-0.12
LYG2	-0.17	-0.09
MTND2P29	-0.17	-0.75
MYH15	-0.17	0.34
NACAD	-0.17	0
NDC1	-0.17	0.08
NHLRC1	-0.17	0.34
NNT	-0.17	1.27
NUPR1	-0.17	-0.83
OGN	-0.17	-0.81
OR10Y1P	-0.17	-0.23
OXCT2	-0.17	0
PCDHA1	-0.17	-0.43
PGBD4P3	-0.17	0
PYGM	-0.17	-1.13
RAB42	-0.17	-0.19
RAB5CP1	-0.17	-0.13
RNA5SP149	-0.17	0
RNA5SP283	-0.17	0
RNA5SP385	-0.17	-0.44
RNF223	-0.17	-0.59
RNF39	-0.17	-0.2
RP1-85D24.1	-0.17	-0.23
RP11-116B19.2	-0.17	-0.68
RP11-157L3.11	-0.17	0
RP11-231P20.5	-0.17	-0.89
RP11-289K10.1	-0.17	0
RP11-3K24.2	-0.17	0
RP11-53B2.6	-0.17	-0.23
RP11-624D20.1	-0.17	-0.32
RP11-690I21.3	-0.17	-0.37
RP4-733B9.1	-0.17	-0.11
RP5-966M1.7	-0.17	-0.51
RPL12P44	-0.17	-0.32
RPL18A	-0.17	-0.58
RPL21P44	-0.17	-0.13
RPL5P22	-0.17	-0.33
RPP21	-0.17	-0.34
RPS6KB2	-0.17	-0.15
RPSAP6	-0.17	-0.63
SEC62	-0.17	-0.02
SIX2	-0.17	0
SLC1A5	-0.17	-0.38
SLITRK3	-0.17	-0.23
SPRY3	-0.17	-0.42
SRRT	-0.17	-0.04
STARD6	-0.17	-0.39
THBS3	-0.17	0.26
TIMM9P2	-0.17	-0.18
TM4SF20	-0.17	-0.25
TMPRSS6	-0.17	-0.46
TPO	-0.17	-0.61
TRBV20-1	-0.17	0
TRIM60	-0.17	-0.77
VN1R2	-0.17	-0.39
VSIG8	-0.17	0
XXbac-BCX105G6.12	-0.17	-0.25
ZC3H12D	-0.17	-1.03
ZCCHC16	-0.17	-1.28
ZNF214	-0.17	-1.99
ZNF239	-0.17	-0.48
ZNF577	-0.17	1.06
ADAMTS14	-0.18	0
ANKRD16	-0.18	-0.4
BMP6	-0.18	-0.14
CCDC85A	-0.18	0
CCDC87	-0.18	-0.25
CHI3L1	-0.18	-0.44
CSRP3	-0.18	-0.24
CTD-2179L22.1	-0.18	0.06
DCST1	-0.18	-0.83
EEF1A1P8	-0.18	-0.92
EIF4A1P7	-0.18	-0.43
EMC1	-0.18	0.1
FAAHP1	-0.18	-0.34
FAM136A	-0.18	-0.3
FAM197Y3	-0.18	0.02
FRG1EP	-0.18	0.29
FSTL5	-0.18	-0.55
GLP1R	-0.18	0
GPR149	-0.18	0
ITGAL	-0.18	-0.49
ITSN1	-0.18	0.3
KLHDC7B	-0.18	0.49
KLK7	-0.18	0
KRT15	-0.18	-0.36
KRT80	-0.18	-0.5
KRT8P42	-0.18	-0.76
LINC00634	-0.18	-0.35
LRIF1	-0.18	-0.12
MLLT10P1	-0.18	-0.04
MTMR8	-0.18	0.05
MYOZ3	-0.18	-0.13
NDE1P2	-0.18	-0.59
NECAP2	-0.18	-0.08
NKX3-2	-0.18	-0.68
NPAP1P2	-0.18	-0.8
NTN5	-0.18	-0.61
PCDHGB9P	-0.18	0
PIAS2	-0.18	0.33
PLD4	-0.18	0
PPP1R26P1	-0.18	-0.39
PSG2	-0.18	0.36
RAB33A	-0.18	0
RP11-111H13.1	-0.18	-0.62
RP11-32B5.1	-0.18	-0.21
RP11-353N4.5	-0.18	-0.39
RP11-401E5.2	-0.18	-0.58
RP11-453E17.4	-0.18	-0.83
RP11-56M3.1	-0.18	0
RP11-767L7.1	-0.18	-0.25
RPL13A	-0.18	-0.53
RPL18AP16	-0.18	-0.62
RPL27AP5	-0.18	-0.19
RPS11P5	-0.18	-0.24
SCARF1	-0.18	-0.81
SCDP1	-0.18	-0.91
SERPIND1	-0.18	-0.56
SLC9C1	-0.18	-0.35
SLFNL1	-0.18	-0.78
STAC2	-0.18	-0.5
THRB	-0.18	0.38
TLX2	-0.18	-0.3
TNFRSF8	-0.18	-0.27
TPMTP1	-0.18	0
TRNP1	-0.18	-0.27
UBL4B	-0.18	0.19
UGT3A1	-0.18	-0.13
VN1R68P	-0.18	-0.33
YWHAEP5	-0.18	-0.23
ZFP3	-0.18	-0.47
ZNF663P	-0.18	-0.29
ZNF962P	-0.18	-0.33
AB019441.29	-0.19	0
ABCG1	-0.19	-0.41
AC074019.2	-0.19	-0.81
AC078899.1	-0.19	0
ADCY10P1	-0.19	-1.27
AKNAD1	-0.19	0.98
ALG1L	-0.19	0
ANKRD1	-0.19	-0.34
APEX2	-0.19	0.21
ATP5F1P1	-0.19	-0.04
C11orf87	-0.19	0.15
CCDC160	-0.19	0.06
CHD5	-0.19	-0.7
COL11A1	-0.19	0
CPA4	-0.19	1.73
CPB2	-0.19	-0.68
CSMD3	-0.19	-0.84
CST2	-0.19	0.53
CTC-539A10.7	-0.19	0.03
CXorf21	-0.19	0.07
DEFB131	-0.19	0.05
ERG	-0.19	-0.15
ERP27	-0.19	-1.56
FGFBP3	-0.19	0.03
FGFR3	-0.19	-1.21
GABRG3	-0.19	-0.13
GPR137C	-0.19	0
HMGB1P8	-0.19	-0.24
HSPE1P3	-0.19	-0.69
ILDR2	-0.19	-1.38
LINC00371	-0.19	-0.15
MCHR2	-0.19	-0.21
MPND	-0.19	-0.1
NCAPH2	-0.19	0.19
NOVA2	-0.19	0.1
PITPNB	-0.19	-0.1
PMM1	-0.19	0.32
POF1B	-0.19	-1.08
PTGES3P1	-0.19	0
RP1-272E8.1	-0.19	0.28
RP11-118F2.2	-0.19	-0.29
RP11-153M3.1	-0.19	-0.61
RP11-162O14.1	-0.19	-0.61
RP11-162O14.2	-0.19	-0.61
RP11-93O17.2	-0.19	-0.88
RP4-682C21.2	-0.19	-0.95
RPL10AP6	-0.19	-0.61
RPL29P3	-0.19	-0.32
RPL32	-0.19	-0.51
SCNN1G	-0.19	0.29
SEC14L4	-0.19	0.59
SLCO1C1	-0.19	0.56
SMYD4	-0.19	0.16
SNRPGP14	-0.19	-0.28
SNX18P3	-0.19	-0.11
SPRED3	-0.19	-0.68
TUBB8P7	-0.19	0.26
VIL1	-0.19	0.55
ZNF423	-0.19	0
ZNF474	-0.19	-0.28
ZYG11A	-0.19	-0.48
A1CF	-0.2	0.03
ABCA17P	-0.2	-1.07
AC011290.5	-0.2	-0.17
ADAMTS7P4	-0.2	-1.2
BNIP3P5	-0.2	-1.33
C7orf61	-0.2	-0.47
CDC42EP5	-0.2	-0.16
CDC5L	-0.2	0.14
CH17-64J14.4	-0.2	-1.28
CHM	-0.2	0.31
COG4	-0.2	0.35
CST1	-0.2	-1.84
CTB-51E13.1	-0.2	0.13
EDA	-0.2	-1.42
FTLP12	-0.2	-0.68
GIMAP1	-0.2	-0.52
GJB1	-0.2	-2.17
GOLGA8G	-0.2	0
GREB1L	-0.2	-0.62
HMGN4	-0.2	-0.24
HMSD	-0.2	-0.28
HSPA7	-0.2	-0.44
IGLV1-51	-0.2	0.62
KLKP1	-0.2	0.28
KXD1	-0.2	0
NDUFB6	-0.2	-0.17
PPP1R18	-0.2	0.18
PSMA3	-0.2	0.1
RASSF9	-0.2	-0.06
RP11-101E13.5	-0.2	-0.01
RP11-133N21.7	-0.2	-0.71
RP11-208P4.1	-0.2	-0.21
RP11-259G18.3	-0.2	-0.38
RP11-406H23.5	-0.2	-1.01
RP11-57K17.1	-0.2	-0.11
RP11-586D19.1	-0.2	-1.33
RP11-680G24.4	-0.2	-0.55
RP11-83A24.1	-0.2	-0.1
RP11-87C12.2	-0.2	-0.05
RPL31	-0.2	-0.55
RPS26P31	-0.2	-0.42
SBDSP1	-0.2	-1.07
SLC51B	-0.2	-0.63
SLC6A16	-0.2	-1.15
SPATA21	-0.2	-0.95
SRGAP2	-0.2	0.12
TAS2R2P	-0.2	0.21
TAT	-0.2	-0.11
TMC5	-0.2	-1.38
TMEM200B	-0.2	0
TTI2	-0.2	0.01
WASF2	-0.2	-0.13
WNK2	-0.2	-1.16
ZNF860	-0.2	-0.4
ATP8B4	-0.21	-0.01
ATRNL1	-0.21	-0.29
BMS1P16	-0.21	-0.94
BNIP3L	-0.21	-0.12
CCDC116	-0.21	-0.34
CES1	-0.21	-0.58
CHRNB2	-0.21	0
CICP3	-0.21	0
CTD-2012J19.2	-0.21	-0.18
ERVFRD-1	-0.21	0.58
FGL2	-0.21	0.24
GK	-0.21	0.29
GLUD1P7	-0.21	0
GMFG	-0.21	-0.61
HKR1	-0.21	0.12
HOXC8	-0.21	-0.2
MAPK4	-0.21	-0.39
MEP1B	-0.21	0.29
MTND1P11	-0.21	-0.14
NOX1	-0.21	-0.34
PFN1P6	-0.21	-0.46
PGF	-0.21	-0.94
PIN1	-0.21	0.01
POP7	-0.21	-0.1
RELN	-0.21	0.3
RP11-3K24.1	-0.21	-0.01
RP11-480I12.2	-0.21	0.14
RP4-569D19.5	-0.21	-1.34
RPL23AP4	-0.21	0.47
RPL7P10	-0.21	-0.38
SERTAD4	-0.21	-1.16
SP8	-0.21	-0.27
SPATA31C1	-0.21	-0.42
SRRM5	-0.21	-1.01
SRSF9	-0.21	0.01
TAF6L	-0.21	-0.06
TCP1	-0.21	-0.05
TUBGCP6	-0.21	0.08
VOPP1	-0.21	0.35
YBX1P1	-0.21	-0.95
ZNF320	-0.21	-0.84
ZNF93	-0.21	-0.05
AC005042.2	-0.22	-0.27
ARMC3	-0.22	0.35
C16orf91	-0.22	0.03
CCDC144CP	-0.22	0.21
CCDC168	-0.22	-0.59
CCL22	-0.22	-0.22
CES5A	-0.22	0
CKAP2	-0.22	0.04
DBF4P1	-0.22	-0.28
DNM1P34	-0.22	-0.19
EPG5	-0.22	0.04
FAM155B	-0.22	-1.29
FAM181B	-0.22	0.12
FAM184B	-0.22	-0.09
HHATL	-0.22	-0.44
HMX3	-0.22	-1.23
HSPE1	-0.22	-0.25
INPP4B	-0.22	0.18
KCNJ12	-0.22	0
MATN1	-0.22	-0.61
MPZ	-0.22	0.24
NPIPB9	-0.22	-0.25
PDIK1L	-0.22	-0.01
PIGU	-0.22	-0.17
PKD1L1	-0.22	-0.16
PPP2R2B	-0.22	-1.52
PTDSS1	-0.22	0.03
RP11-616K22.1	-0.22	0.23
RP11-823P9.3	-0.22	0.43
RPL34P27	-0.22	0.05
SESN1	-0.22	0.3
SLC22A1	-0.22	-0.02
TPGS2	-0.22	0.01
ZACN	-0.22	0.11
ZWINT	-0.22	-0.17
ADARB2	-0.23	1.08
ANGPTL5	-0.23	0.07
ARPC4	-0.23	0.1
CABP7	-0.23	-1.02
CHRND	-0.23	-0.88
CNR2	-0.23	-0.52
DDB1	-0.23	-0.06
DIO1	-0.23	0.08
DRG2	-0.23	0.23
DYRK3	-0.23	0.29
FAM110B	-0.23	-0.06
FKBP5	-0.23	-0.29
GLI2	-0.23	0.37
GNA15	-0.23	0
GPRC5C	-0.23	-0.77
H2BFS	-0.23	-0.31
ILDR1	-0.23	0.07
MPRIP	-0.23	0.56
MRPS21	-0.23	-0.19
NACA3P	-0.23	-0.58
OR7E7P	-0.23	0
P2RX7	-0.23	0
PADI4	-0.23	-0.61
PCDHGA5	-0.23	-0.96
PGAM4	-0.23	0.31
PLA2G10	-0.23	0
PRKCQ	-0.23	-0.59
PSMD1	-0.23	0.14
